task,suite,query,failure,samples,acceleration_path_spearman
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,43,False,14,0.9164835164835166
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,43,True,151,0.9649111188567444
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,44,False,8,0.9761904761904763
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,44,True,151,0.9703764377831996
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,45,False,7,0.8214285714285715
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,45,True,151,0.9585569884977342
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,46,False,6,0.942857142857143
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,46,True,151,0.9588253746950155
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,47,True,151,0.9411293133495992
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,48,True,151,0.9440118508191007
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,49,True,151,0.9301185081910073
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,libero_long,50,True,151,0.9261380271871731
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,8,False,370,0.9602021059913376
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,8,True,30,0.9510567296996663
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,9,False,370,0.9011810443011548
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,9,True,30,0.9568409343715237
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,10,False,370,0.9496876667608374
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,10,True,30,0.9159065628476083
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,11,False,370,0.9674157097074723
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,11,True,30,0.971078976640712
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,12,False,370,0.9603748117323819
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,12,True,30,0.9652947719688543
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,13,False,370,0.9629033280206772
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,13,True,30,0.9670745272525029
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,14,False,370,0.963675173431271
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,14,True,30,0.9586206896551723
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,15,False,370,0.9469599110648352
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,15,True,30,0.9256952169076751
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,16,False,370,0.9426529283869367
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,16,True,30,0.9648498331479423
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,17,False,370,0.9482425295586823
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,17,True,30,0.9675194660734149
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,18,False,370,0.9211945361968371
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,18,True,30,0.9604004449388208
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,19,False,370,0.8909433133087067
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,19,True,30,0.9773081201334817
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,20,False,370,0.9051878648749335
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,20,True,30,0.9808676307007785
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,21,False,370,0.9488535146151346
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,21,True,30,0.9586206896551723
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,22,False,366,0.9089030999522103
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,22,True,30,0.9559510567296997
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,23,False,337,0.8989207266141755
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,23,True,30,0.9799777530589545
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,24,False,239,0.9442468619246861
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,24,True,30,0.9430478309232482
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,25,False,135,0.9541361818359186
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,25,True,30,0.9310344827586206
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,26,False,48,0.9176074685193225
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,26,True,30,0.8985539488320357
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,27,False,25,0.91
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,27,True,30,0.9546162402669631
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,28,False,14,0.8857142857142857
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,28,True,30,0.9781979977753059
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,29,False,9,0.7333333333333334
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,29,True,30,0.9439377085650723
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,30,False,9,0.4666666666666666
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,30,True,30,0.96440489432703
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,31,True,30,0.9692992213570634
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,32,True,30,0.9870967741935484
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,33,True,30,0.9728587319243605
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,34,True,30,0.9328142380422692
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,35,True,30,0.9541713014460511
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,36,True,30,0.9728587319243605
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,37,True,30,0.9652947719688543
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,38,True,30,0.9755283648498332
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,39,True,30,0.9483870967741934
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,40,True,30,0.9719688542825362
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,41,True,30,0.9764182424916574
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,42,True,30,0.971523915461624
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,43,True,30,0.9790878754171303
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,44,True,30,0.9853170189098998
libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,libero_long,45,True,30,0.9741935483870968
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,8,False,390,0.9350645606834009
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,8,True,10,0.6
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,9,False,390,0.935462479650147
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,9,True,10,0.406060606060606
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,10,False,390,0.8379781994217329
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,10,True,10,0.7333333333333332
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,11,False,390,0.8557170506861168
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,11,True,10,0.7575757575757575
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,12,False,390,0.9395163170546309
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,12,True,10,0.4787878787878787
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,13,False,390,0.9667746766149781
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,13,True,10,0.9151515151515152
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,14,False,390,0.9352828395675489
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,14,True,10,0.9272727272727272
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,15,False,390,0.9701271489672466
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,15,True,10,0.8787878787878788
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,16,False,390,0.9685801808235224
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,16,True,10,0.7696969696969697
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,17,False,390,0.922492182470223
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,17,True,10,0.6606060606060605
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,18,False,390,0.9294463575596259
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,18,True,10,0.7939393939393938
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,19,False,390,0.9628195603369668
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,19,True,10,0.8303030303030302
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,20,False,390,0.9249070064183903
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,20,True,10,0.4424242424242424
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,21,False,390,0.8456278729390321
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,21,True,10,0.8909090909090909
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,22,False,390,0.8512462783601975
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,22,True,10,0.9151515151515152
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,23,False,390,0.8765615714865873
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,23,True,10,0.8424242424242423
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,24,False,350,0.8744080243220644
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,24,True,10,0.9515151515151514
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,25,False,284,0.922942527772175
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,25,True,10,0.4787878787878787
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,26,False,176,0.9481532027294738
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,26,True,10,0.9030303030303028
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,27,False,84,0.9397792852080593
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,27,True,10,0.9030303030303028
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,28,False,33,0.9080882352941178
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,28,True,10,0.9393939393939393
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,29,False,17,0.9387254901960785
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,29,True,10,0.9393939393939393
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,30,False,12,0.6993006993006995
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,30,True,10,0.9272727272727272
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,31,False,9,0.5833333333333334
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,31,True,10,0.9878787878787878
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,32,True,10,0.9515151515151514
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,33,True,10,0.9272727272727272
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,34,True,10,0.9393939393939393
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,35,True,10,0.9151515151515152
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,36,True,10,0.9030303030303028
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,37,True,10,0.9636363636363635
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,38,True,10,0.9757575757575757
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,39,True,10,0.9515151515151514
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,40,True,10,0.9515151515151514
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,41,True,10,0.9515151515151514
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,42,True,10,0.9757575757575757
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,43,True,10,0.8787878787878788
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,44,True,10,0.9636363636363635
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,45,True,10,0.8909090909090909
libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,libero_long,46,True,10,0.8909090909090909
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,8,False,396,0.9067984954284097
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,9,False,396,0.8494844822938437
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,10,False,396,0.8095186472382532
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,11,False,396,0.9237654097329513
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,12,False,396,0.9580965410892396
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,13,False,396,0.9337120849795022
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,14,False,396,0.9183046226058694
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,15,False,396,0.9163573367189093
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,16,False,396,0.8654985270232536
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,17,False,396,0.9589448674804032
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,18,False,396,0.8985334001945934
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,19,False,396,0.8348323975655545
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,20,False,396,0.9275279981526197
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,21,False,396,0.9380339117991767
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,22,False,396,0.8918660185375743
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,23,False,373,0.9173511675864515
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,24,False,234,0.9106368930129319
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,25,False,79,0.8946689386562804
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,26,False,38,0.9209979209979211
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,27,False,24,0.9469565217391304
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,28,False,13,0.967032967032967
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,29,False,11,0.9636363636363637
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,30,False,10,0.9515151515151514
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,31,False,9,0.9666666666666667
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,32,False,8,0.9523809523809524
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,33,False,7,1.0
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,34,False,7,0.9642857142857145
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,35,False,7,0.8928571428571429
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,36,False,7,0.8571428571428573
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,37,False,7,0.9285714285714288
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,38,False,7,0.9285714285714288
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,39,False,7,0.9642857142857145
libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,libero_long,40,False,6,0.942857142857143
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,8,False,380,0.8184773112220854
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,8,True,20,0.6451127819548872
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,9,False,380,0.878343012289413
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,9,True,20,0.8676691729323308
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,10,False,380,0.866536909243795
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,10,True,20,0.45714285714285713
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,11,False,380,0.8897795253721323
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,11,True,20,0.8526315789473683
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,12,False,380,0.942315317098347
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,12,True,20,0.9714285714285714
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,13,False,380,0.9047264870255335
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,13,True,20,0.9428571428571428
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,14,False,380,0.8688327408594827
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,14,True,20,0.8210526315789473
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,15,False,380,0.8732424521091231
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,15,True,20,0.8992481203007519
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,16,False,380,0.9205224121321733
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,16,True,20,0.9578947368421054
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,17,False,380,0.9300867005566812
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,17,True,20,0.9518796992481202
libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,libero_long,18,False,380,0.9059863732836758
