calibration,score_kind,method,suite,task,auc,control_auc,old_ac_auc,delta_control,delta_old_ac,v82_auc,queries,window
episode,raw_score,max_or_gap,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.4919407894736842,0.4545723684210526,0.459780701754386,0.03736842105263157,0.03216008771929823,0.4600438596491228,6,q8_13
episode,raw_score,max_or_gap,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.46407188636409297,0.4806722520241898,0.4663170795411167,-0.016600365660096827,-0.002245193177023671,0.6435115424025074,6,q8_13
episode,raw_score,max_or_gap,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.3787718556119571,0.3796883812746757,0.3772560631697688,-0.0009165256627185666,0.0015157924421883527,0.5070501974055274,6,q8_13
episode,raw_score,max_or_gap,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.6532204177740142,0.6658942145228179,0.717616015335019,-0.01267379674880372,-0.06439559756100477,0.2666006444343976,6,q8_13
episode,raw_score,max_or_gap,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.7014529189135299,0.8707388497547793,0.8497185859492179,-0.16928593084124946,-0.14826566703568794,0.7916713966115516,6,q8_13
episode,raw_score,max_or_gap,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0.846490282459552,0.9651604874336607,0.9650023060299747,-0.11867020497410857,-0.11851202357042263,0.9660742651754668,6,q8_13
episode,raw_score,max_or_gap,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0.43697199918857194,0.5533852036531712,0.5930153931390705,-0.11641320446459928,-0.15604339395049854,0.4614593489816796,6,q8_13
episode,raw_score,max_or_gap,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0.537594763005961,0.6006748962436916,0.6662509300368737,-0.06308013323773064,-0.12865616703091276,0.43767728248260124,6,q8_13
episode,raw_score,max_or_gap,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0.9406283619676419,0.9964158444908756,0.9964158444908756,-0.05578748252323381,-0.05578748252323381,0.36622619490068825,6,q8_13
episode,raw_score,max_or_gap,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0.7850584110533614,0.8496981252672797,0.9089084601002608,-0.06463971421391825,-0.12385004904689945,0.6718813938195143,6,q8_13
episode,raw_score,max_or_gap,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0.7637387123737233,0.9002745571424757,0.8968367801685733,-0.13653584476875238,-0.13309806779484987,0.857820598804925,6,q8_13
episode,raw_score,max_or_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0.7692610062893083,0.7692610062893083,0.7692610062893083,0.0,0.0,0.4787115193644489,6,q8_13
episode,raw_score,max_or_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0.70024703796996,0.82728161080389,0.7735741818427478,-0.12703457283393005,-0.0733271438727879,0.40638407468529936,3,q8_13
episode,raw_score,max_or_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0.5843982709264288,0.7491128961981337,0.7473514463728135,-0.16471462527170497,-0.16295317544638468,0.8523737136844826,6,q8_13
episode,raw_score,max_or_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0.9746783655937954,0.9144836272040303,0.9134760705289672,0.06019473838976508,0.061202295064828036,0.9352131846091736,5,q8_13
episode,raw_score,max_or_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0.7149428923183989,0.6833349886354702,0.6801252552480793,0.03160790368292876,0.03481763707031962,0.514298737583332,6,q8_13
episode,raw_score,max_or_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0.790291915850004,0.811252251580024,0.8196602784811962,-0.020960335730020024,-0.029368362631192153,0.8307040915357415,6,q8_13
episode,raw_score,max_or_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0.8538389714860303,0.7676955397543633,0.7713405875170581,0.08614343173166704,0.0824983839689722,0.477743661567191,6,q8_13
episode,raw_score,max_or_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0.7654183582256388,0.7973481698133017,0.8071184510974314,-0.03192981158766306,-0.04170009287179277,0.7527449584342537,6,q8_13
episode,raw_score,max_or_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0.8569894222133266,0.9201874300321277,0.9301968013868284,-0.06319800781880104,-0.07320737917350169,0.6727228343530479,6,q8_13
episode,raw_score,max_or_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0.6071504407506009,0.7457677504815857,0.7477393657179837,-0.13861730973098488,-0.14058892496738298,0.6422263654457411,6,q8_13
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0.6181433413862202,0.6094349869842876,0.6194683221903853,0.008708354401932683,-0.001324980804165025,0.553748337921606,6,q8_13
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,0.5794103742921762,0.9135119514245295,0.9522700280812457,-0.3341015771323532,-0.37285965378906943,0.6060610284378126,6,q8_13
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/put_the_bowl_on_the_plate,0.6703703703703704,0.7185185185185184,0.7166666666666667,-0.048148148148148155,-0.04629629629629629,0.4648148148148148,6,q8_13
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/put_the_bowl_on_the_stove,0.8338641633839019,0.6419952923756042,0.6250488922414997,0.1918688710082977,0.20881527114240211,0.4660478305813986,2,q8_13
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,0.47841700094384143,0.7522711184521,0.7500553032090609,-0.27385411750825867,-0.27163830226521946,0.6565523242095328,2,q8_13
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0.7358930409701356,0.7407669998636726,0.7225049271077877,-0.004873958893536923,0.01338811386234797,0.5160888183636205,6,q8_13
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,0.04887474328381986,0.04887474328381986,0.12469440529005608,0.0,-0.07581966200623623,0.037018817579800876,6,q8_13
episode,raw_score,soft_sum_gap,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0.7189607573016427,0.8488052360481779,0.8540556689737588,-0.12984447874653524,-0.13509491167211626,0.6691397367591163,3,q8_13
episode,raw_score,soft_sum_gap,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.6363636363636364,0.5077335858585859,0.5178872053872053,0.1286300505050505,0.11847643097643096,0.5980639730639731,6,q8_13
episode,raw_score,soft_sum_gap,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0.5989974937343359,0.5672514619883041,0.6336675020885547,0.03174603174603175,-0.03467000835421888,0.38512949039264827,6,q8_13
episode,raw_score,soft_sum_gap,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0.746031746031746,0.8822055137844611,0.8842940685045949,-0.13617376775271514,-0.13826232247284878,0.7944862155388471,6,q8_13
episode,raw_score,soft_sum_gap,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0.5098495527363317,0.5091846414354991,0.5094949333758877,0.0006649113008324695,0.0003546193604439714,0.5472663280051774,6,q8_13
episode,raw_score,soft_sum_gap,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0.8743393393393394,0.9084834834834835,0.9056606606606606,-0.03414414414414413,-0.031321321321321295,0.9493843843843844,6,q8_13
episode,raw_score,soft_sum_gap,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0.6266239316239316,0.8149572649572651,0.814465811965812,-0.18833333333333332,-0.18784188034188035,0.9010256410256411,6,q8_13
episode,raw_score,soft_sum_gap,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0.7390572390572391,0.67003367003367,0.6039036195286195,0.06902356902356903,0.1351536195286195,0.48316498316498313,6,q8_13
episode,raw_score,soft_sum_gap,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.5159978070175438,0.4545723684210526,0.459780701754386,0.061425438596491244,0.0562171052631579,0.4600438596491228,6,q8_13
episode,raw_score,soft_sum_gap,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.4884977799208407,0.4806722520241898,0.4663170795411167,0.007825527896650808,0.02218070037972396,0.6435115424025074,6,q8_13
episode,raw_score,soft_sum_gap,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.4887901861252115,0.3796883812746757,0.3772560631697688,0.10910180485053582,0.11153412295544274,0.5070501974055274,6,q8_13
episode,raw_score,soft_sum_gap,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.6337313006778442,0.6658942145228179,0.717616015335019,-0.03216291384497372,-0.08388471465717477,0.2666006444343976,6,q8_13
episode,raw_score,soft_sum_gap,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.7435272424737519,0.8707388497547793,0.8497185859492179,-0.12721160728102757,-0.10619134347546605,0.7916713966115516,6,q8_13
episode,raw_score,soft_sum_gap,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0.8769112670129524,0.9651604874336607,0.9650023060299747,-0.0882492204207083,-0.08809103901702237,0.9660742651754668,6,q8_13
episode,raw_score,soft_sum_gap,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0.49600448030432914,0.5533852036531712,0.5930153931390705,-0.05738072334884211,-0.09701091283474135,0.4614593489816796,6,q8_13
episode,raw_score,soft_sum_gap,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0.5360707819240398,0.6006748962436916,0.6662509300368737,-0.06460411431965182,-0.13018014811283396,0.43767728248260124,6,q8_13
episode,raw_score,soft_sum_gap,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0.9139718352087999,0.9964158444908756,0.9964158444908756,-0.08244400928207579,-0.08244400928207579,0.36622619490068825,6,q8_13
episode,raw_score,soft_sum_gap,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0.8325444981020982,0.8496981252672797,0.9089084601002608,-0.01715362716518142,-0.07636396199816263,0.6718813938195143,6,q8_13
episode,raw_score,soft_sum_gap,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0.8492294312817205,0.9002745571424757,0.8968367801685733,-0.051045125860755304,-0.04760734888685281,0.857820598804925,6,q8_13
episode,raw_score,soft_sum_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0.7573444223766964,0.7692610062893083,0.7692610062893083,-0.011916583912611725,-0.011916583912611725,0.4787115193644489,6,q8_13
episode,raw_score,soft_sum_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0.741799357248328,0.82728161080389,0.7735741818427478,-0.08548225355556198,-0.031774824594419826,0.40638407468529936,3,q8_13
episode,raw_score,soft_sum_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0.6390921531075103,0.7491128961981337,0.7473514463728135,-0.11002074309062337,-0.10825929326530309,0.8523737136844826,6,q8_13
episode,raw_score,soft_sum_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0.9490908712340209,0.9144836272040303,0.9134760705289672,0.034607244029990755,0.03561480070505372,0.9352131846091736,5,q8_13
episode,raw_score,soft_sum_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0.7780891148690712,0.6833349886354702,0.6801252552480793,0.09475412623360101,0.09796385962099186,0.514298737583332,6,q8_13
episode,raw_score,soft_sum_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0.8319325522109503,0.811252251580024,0.8196602784811962,0.020680300630926296,0.012272273729754165,0.8307040915357415,6,q8_13
episode,raw_score,soft_sum_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0.775030525030525,0.7676955397543633,0.7713405875170581,0.007334985276161739,0.003689937513466912,0.477743661567191,6,q8_13
episode,raw_score,soft_sum_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0.7148809408031656,0.7973481698133017,0.8071184510974314,-0.08246722901013616,-0.09223751029426587,0.7527449584342537,6,q8_13
episode,raw_score,soft_sum_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0.8651617235965777,0.9201874300321277,0.9301968013868284,-0.05502570643555007,-0.06503507779025071,0.6727228343530479,6,q8_13
episode,raw_score,soft_sum_gap,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0.621545062708262,0.7457677504815857,0.7477393657179837,-0.12422268777332372,-0.12619430300972181,0.6422263654457411,6,q8_13
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0.6221791486413094,0.6094349869842876,0.6194683221903853,0.012744161657021913,0.002710826450924205,0.553748337921606,6,q8_13
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,0.9192483568319876,0.9135119514245295,0.9522700280812457,0.005736405407458049,-0.033021671249258235,0.6060610284378126,6,q8_13
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/put_the_bowl_on_the_plate,0.7481481481481481,0.7185185185185184,0.7166666666666667,0.02962962962962963,0.03148148148148149,0.4648148148148148,6,q8_13
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/put_the_bowl_on_the_stove,0.715281270080742,0.6419952923756042,0.6250488922414997,0.0732859777051379,0.09023237783924232,0.4660478305813986,2,q8_13
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,0.7493879778197263,0.7522711184521,0.7500553032090609,-0.0028831406323737707,-0.0006673253893346165,0.6565523242095328,2,q8_13
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0.7407669998636726,0.7407669998636726,0.7225049271077877,0.0,0.01826207275588489,0.5160888183636205,6,q8_13
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,0.04887474328381986,0.04887474328381986,0.12469440529005608,0.0,-0.07581966200623623,0.037018817579800876,6,q8_13
episode,raw_score,state_adjustment_or,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0.7373090563052221,0.8488052360481779,0.8540556689737588,-0.11149617974295567,-0.1167466126685367,0.6691397367591163,3,q8_13
episode,raw_score,state_adjustment_or,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.6447285353535354,0.5077335858585859,0.5178872053872053,0.13699494949494948,0.12684132996632994,0.5980639730639731,6,q8_13
episode,raw_score,state_adjustment_or,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0.5655806182121972,0.5672514619883041,0.6336675020885547,-0.001670843776106934,-0.06808688387635757,0.38512949039264827,6,q8_13
episode,raw_score,state_adjustment_or,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0.8621553884711779,0.8822055137844611,0.8842940685045949,-0.020050125313283224,-0.022138680033416885,0.7944862155388471,6,q8_13
episode,raw_score,state_adjustment_or,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0.5091491794994548,0.5091846414354991,0.5094949333758877,-3.546193604438604e-05,-0.0003457538764328842,0.5472663280051774,6,q8_13
episode,raw_score,state_adjustment_or,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0.9067042042042042,0.9084834834834835,0.9056606606606606,-0.0017792792792792518,0.0010435435435435791,0.9493843843843844,6,q8_13
episode,raw_score,state_adjustment_or,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0.9080555555555555,0.8149572649572651,0.814465811965812,0.09309829059829063,0.09358974358974363,0.9010256410256411,6,q8_13
episode,raw_score,state_adjustment_or,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0.6766624579124579,0.67003367003367,0.6039036195286195,0.006628787878787863,0.07275883838383836,0.48316498316498313,6,q8_13
episode,raw_score,state_adjustment_or,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.5271271929824561,0.4545723684210526,0.459780701754386,0.07255482456140351,0.06734649122807017,0.4600438596491228,6,q8_13
episode,raw_score,state_adjustment_or,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.4774425893556748,0.4806722520241898,0.4663170795411167,-0.0032296626685150522,0.011125509814558102,0.6435115424025074,6,q8_13
episode,raw_score,state_adjustment_or,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.4022137619853356,0.3796883812746757,0.3772560631697688,0.022525380710659886,0.024957698815566805,0.5070501974055274,6,q8_13
episode,raw_score,state_adjustment_or,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.6641714967351687,0.6658942145228179,0.717616015335019,-0.0017227177876492084,-0.053444518599850256,0.2666006444343976,6,q8_13
episode,raw_score,state_adjustment_or,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0.8759861925785063,0.8707388497547793,0.8497185859492179,0.00524734282372689,0.026267606629288398,0.7916713966115516,6,q8_13
episode,raw_score,state_adjustment_or,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0.9544754398421745,0.9651604874336607,0.9650023060299747,-0.010685047591486196,-0.010526866187800262,0.9660742651754668,6,q8_13
episode,raw_score,state_adjustment_or,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0.5525497817651178,0.5533852036531712,0.5930153931390705,-0.000835421888053467,-0.04046561137395272,0.4614593489816796,6,q8_13
episode,raw_score,state_adjustment_or,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0.6011890936126576,0.6006748962436916,0.6662509300368737,0.0005141973689659629,-0.06506183642421616,0.43767728248260124,6,q8_13
episode,raw_score,state_adjustment_or,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0.9946436925921415,0.9964158444908756,0.9964158444908756,-0.0017721518987341607,-0.0017721518987341607,0.36622619490068825,6,q8_13
episode,raw_score,state_adjustment_or,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0.8492772498464043,0.8496981252672797,0.9089084601002608,-0.00042087542087541435,-0.05963121025385662,0.6718813938195143,6,q8_13
episode,raw_score,state_adjustment_or,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0.8965662497370536,0.9002745571424757,0.8968367801685733,-0.003708307405422162,-0.0002705304315196629,0.857820598804925,6,q8_13
episode,raw_score,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0.7796776729559749,0.7692610062893083,0.7692610062893083,0.010416666666666666,0.010416666666666666,0.4787115193644489,6,q8_13
episode,raw_score,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0.82728161080389,0.82728161080389,0.7735741818427478,0.0,0.05370742896114215,0.40638407468529936,3,q8_13
episode,raw_score,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0.749924584509822,0.7491128961981337,0.7473514463728135,0.0008116883116883189,0.0025731381370086015,0.8523737136844826,6,q8_13
episode,raw_score,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0.9954659949622165,0.9144836272040303,0.9134760705289672,0.08098236775818639,0.08198992443324934,0.9352131846091736,5,q8_13
episode,raw_score,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0.7858852276508261,0.6833349886354702,0.6801252552480793,0.10255023901535597,0.10575997240274682,0.514298737583332,6,q8_13
episode,raw_score,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0.7573250032401168,0.811252251580024,0.8196602784811962,-0.05392724833990723,-0.06233527524107937,0.8307040915357415,6,q8_13
episode,raw_score,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0.7815126050420168,0.7676955397543633,0.7713405875170581,0.01381706528765351,0.010172017524958684,0.477743661567191,6,q8_13
episode,raw_score,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0.765703399287461,0.7973481698133017,0.8071184510974314,-0.031644770525840804,-0.041415051809970516,0.7527449584342537,6,q8_13
episode,raw_score,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0.921946618302072,0.9201874300321277,0.9301968013868284,0.0017591882699443673,-0.00825018308475628,0.6727228343530479,6,q8_13
episode,raw_score,state_adjustment_or,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0.7496405867448038,0.7457677504815857,0.7477393657179837,0.0038728362632181788,0.0019012210268200918,0.6422263654457411,6,q8_13
episode,raw_score,two_of_three,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0.5596896829409892,0.6094349869842876,0.6194683221903853,-0.04974530404329832,-0.059778639249396026,0.553748337921606,6,q8_13
episode,raw_score,two_of_three,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,0.3639750900427751,0.9135119514245295,0.9522700280812457,-0.5495368613817543,-0.5882949380384707,0.6060610284378126,6,q8_13
episode,raw_score,two_of_three,libero_goal,libero_goal/put_the_bowl_on_the_plate,0.5537037037037037,0.7185185185185184,0.7166666666666667,-0.16481481481481483,-0.16296296296296295,0.4648148148148148,6,q8_13
episode,raw_score,two_of_three,libero_goal,libero_goal/put_the_bowl_on_the_stove,0.8157914955438215,0.6419952923756042,0.6250488922414997,0.17379620316821726,0.19074260330232168,0.4660478305813986,2,q8_13
episode,raw_score,two_of_three,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,0.4672494395941482,0.7522711184521,0.7500553032090609,-0.2850216788579519,-0.28280586361491267,0.6565523242095328,2,q8_13
episode,raw_score,two_of_three,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,0.6108967846059549,0.7407669998636726,0.7225049271077877,-0.1298702152577178,-0.11160814250183293,0.5160888183636205,6,q8_13
episode,raw_score,two_of_three,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,0.3945775770610312,0.04887474328381986,0.12469440529005608,0.3457028337772113,0.26988317177097515,0.037018817579800876,6,q8_13
episode,raw_score,two_of_three,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0.6549691004553325,0.8488052360481779,0.8540556689737588,-0.19383613559284527,-0.1990865685184263,0.6691397367591163,3,q8_13
episode,raw_score,two_of_three,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0.5446654040404041,0.5077335858585859,0.5178872053872053,0.03693181818181819,0.02677819865319865,0.5980639730639731,6,q8_13
episode,raw_score,two_of_three,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0.5956558061821219,0.5672514619883041,0.6336675020885547,0.028404344193817876,-0.03801169590643275,0.38512949039264827,6,q8_13
episode,raw_score,two_of_three,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0.5087719298245613,0.8822055137844611,0.8842940685045949,-0.37343358395989973,-0.37552213868003337,0.7944862155388471,6,q8_13
episode,raw_score,two_of_three,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0.5075866379424985,0.5091846414354991,0.5094949333758877,-0.0015980034930006826,-0.0019082954333891806,0.5472663280051774,6,q8_13
episode,raw_score,two_of_three,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0.6985285285285285,0.9084834834834835,0.9056606606606606,-0.20995495495495495,-0.20713213213213214,0.9493843843843844,6,q8_13
episode,raw_score,two_of_three,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0.646474358974359,0.8149572649572651,0.814465811965812,-0.16848290598290597,-0.16799145299145302,0.9010256410256411,6,q8_13
episode,raw_score,two_of_three,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0.547243265993266,0.67003367003367,0.6039036195286195,-0.12279040404040403,-0.056660353535353536,0.48316498316498313,6,q8_13
episode,raw_score,two_of_three,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0.5665350877192982,0.4545723684210526,0.459780701754386,0.11196271929824562,0.10675438596491227,0.4600438596491228,6,q8_13
episode,raw_score,two_of_three,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0.5197998915074438,0.4806722520241898,0.4663170795411167,0.039127639483253984,0.05348281196632714,0.6435115424025074,6,q8_13
episode,raw_score,two_of_three,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0.7147137619853355,0.3796883812746757,0.3772560631697688,0.33502538071065985,0.3374576988155668,0.5070501974055274,6,q8_13
episode,raw_score,two_of_three,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0.6422183071357435,0.6658942145228179,0.717616015335019,-0.02367590738707444,-0.07539770819927549,0.2666006444343976,6,q8_13
