global_row,task,episode,failure,boundary,calibration,alpha,method,cached_first,raw_first,exact
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.01,ac_only,18,18,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.01,st_gap_only,19,19,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.01,confirmed_only,19,19,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.01,v82_plus_ac,18,18,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.01,v82_plus_confirmed,19,19,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.02,ac_only,18,18,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.02,st_gap_only,19,19,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.02,confirmed_only,19,19,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.02,v82_plus_ac,18,18,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.02,v82_plus_confirmed,19,19,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.05,ac_only,18,18,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.05,st_gap_only,19,19,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.05,confirmed_only,19,19,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.05,v82_plus_ac,18,18,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,episode,0.05,v82_plus_confirmed,19,19,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.005,ac_only,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.005,st_gap_only,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.005,confirmed_only,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.005,v82_plus_ac,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.005,v82_plus_confirmed,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.01,ac_only,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.01,st_gap_only,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.01,confirmed_only,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.01,v82_plus_ac,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.01,v82_plus_confirmed,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.02,ac_only,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.02,st_gap_only,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.02,confirmed_only,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.02,v82_plus_ac,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.02,v82_plus_confirmed,-1,-1,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.05,ac_only,19,19,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.05,st_gap_only,19,19,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.05,confirmed_only,19,19,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.05,v82_plus_ac,19,19,True
9219,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,True,task_init,0.05,v82_plus_confirmed,19,19,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.005,ac_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.005,st_gap_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.005,confirmed_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.005,v82_plus_ac,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.005,v82_plus_confirmed,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.01,ac_only,19,19,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.01,st_gap_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.01,confirmed_only,19,19,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.01,v82_plus_ac,19,19,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.01,v82_plus_confirmed,19,19,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.02,ac_only,19,19,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.02,st_gap_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.02,confirmed_only,19,19,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.02,v82_plus_ac,19,19,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.02,v82_plus_confirmed,19,19,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.05,ac_only,18,18,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.05,st_gap_only,18,18,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.05,confirmed_only,18,18,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.05,v82_plus_ac,18,18,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,episode,0.05,v82_plus_confirmed,18,18,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.005,ac_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.005,st_gap_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.005,confirmed_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.005,v82_plus_ac,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.005,v82_plus_confirmed,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.01,ac_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.01,st_gap_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.01,confirmed_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.01,v82_plus_ac,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.01,v82_plus_confirmed,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.02,ac_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.02,st_gap_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.02,confirmed_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.02,v82_plus_ac,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.02,v82_plus_confirmed,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.05,ac_only,19,19,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.05,st_gap_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.05,confirmed_only,-1,-1,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.05,v82_plus_ac,19,19,True
9220,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,20,False,False,task_init,0.05,v82_plus_confirmed,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.005,ac_only,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.005,st_gap_only,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.005,confirmed_only,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.005,v82_plus_ac,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.005,v82_plus_confirmed,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.01,ac_only,20,20,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.01,st_gap_only,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.01,confirmed_only,20,20,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.01,v82_plus_ac,20,20,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.01,v82_plus_confirmed,20,20,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.02,ac_only,19,19,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.02,st_gap_only,20,20,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.02,confirmed_only,19,19,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.02,v82_plus_ac,19,19,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.02,v82_plus_confirmed,19,19,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.05,ac_only,17,17,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.05,st_gap_only,18,18,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.05,confirmed_only,18,18,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.05,v82_plus_ac,17,17,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,episode,0.05,v82_plus_confirmed,18,18,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.005,ac_only,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.005,st_gap_only,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.005,confirmed_only,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.005,v82_plus_ac,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.005,v82_plus_confirmed,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.01,ac_only,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.01,st_gap_only,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.01,confirmed_only,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.01,v82_plus_ac,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.01,v82_plus_confirmed,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.02,ac_only,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.02,st_gap_only,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.02,confirmed_only,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.02,v82_plus_ac,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.02,v82_plus_confirmed,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.05,ac_only,20,20,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.05,st_gap_only,-1,-1,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.05,confirmed_only,20,20,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.05,v82_plus_ac,20,20,True
9355,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,False,task_init,0.05,v82_plus_confirmed,20,20,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.005,ac_only,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.005,st_gap_only,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.005,confirmed_only,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.005,v82_plus_ac,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.005,v82_plus_confirmed,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.01,ac_only,20,20,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.01,st_gap_only,19,19,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.01,confirmed_only,20,20,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.01,v82_plus_ac,20,20,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.01,v82_plus_confirmed,20,20,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.02,ac_only,19,19,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.02,st_gap_only,19,19,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.02,confirmed_only,19,19,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.02,v82_plus_ac,19,19,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.02,v82_plus_confirmed,19,19,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.05,ac_only,17,17,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.05,st_gap_only,18,18,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.05,confirmed_only,18,18,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.05,v82_plus_ac,17,17,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,episode,0.05,v82_plus_confirmed,18,18,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.005,ac_only,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.005,st_gap_only,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.005,confirmed_only,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.005,v82_plus_ac,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.005,v82_plus_confirmed,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.01,ac_only,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.01,st_gap_only,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.01,confirmed_only,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.01,v82_plus_ac,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.01,v82_plus_confirmed,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.02,ac_only,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.02,st_gap_only,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.02,confirmed_only,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.02,v82_plus_ac,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.02,v82_plus_confirmed,-1,-1,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.05,ac_only,19,19,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.05,st_gap_only,19,19,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.05,confirmed_only,19,19,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.05,v82_plus_ac,19,19,True
9356,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,False,task_init,0.05,v82_plus_confirmed,19,19,True
9374,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,174,False,False,episode,0.005,ac_only,20,20,True
9374,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,174,False,False,episode,0.005,st_gap_only,33,33,True
9374,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,174,False,False,episode,0.005,confirmed_only,20,20,True
9374,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,174,False,False,episode,0.005,v82_plus_ac,20,20,True
9374,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,174,False,False,episode,0.005,v82_plus_confirmed,20,20,True
9374,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,174,False,False,episode,0.01,ac_only,20,20,True
