fold,suite,seed,method,global_row,task,init_state_id,noise_seed,episode,length,query,score,norm,control_progress,threshold_group,threshold_episode,dominant_dimension,mobility_norm_fraction,successful_repeats,rank,sets_group_threshold
libero_goal_20260909,libero_goal,20260909,euclidean,851,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,6,1003,51,18,10,1.7971737384796143,4.044076434697642,0.5747126436781609,2.4570610523223877,1.9600365161895752,6,0.8824091910829993,8,52,False
libero_goal_20260909,libero_goal,20260909,euclidean,859,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,7,1003,59,18,16,1.6338396072387695,2.7964717254929767,0.9142857142857143,2.4570610523223877,1.9600365161895752,5,0.967962667941614,7,46,False
libero_goal_20260909,libero_goal,20260909,euclidean,973,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,1005,173,19,18,1.6049267053604126,3.2907604271783715,0.994475138121547,2.4570610523223877,1.9600365161895752,4,0.8889238454043765,8,43,False
libero_goal_20260909,libero_goal,20260909,euclidean,976,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,1000,176,18,13,1.893415927886963,3.0521610111575943,0.7262569832402235,2.4570610523223877,1.9600365161895752,8,0.15770234527493482,8,60,False
libero_goal_20260909,libero_goal,20260909,euclidean,1011,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,1003,211,19,18,1.6997096538543701,3.595926056840711,0.9625668449197861,2.4570610523223877,1.9600365161895752,8,0.2763016576841615,6,48,False
libero_goal_20260909,libero_goal,20260909,euclidean,1051,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,31,1003,251,18,15,1.8284517526626587,2.9495741947611713,0.8333333333333334,2.4570610523223877,1.9600365161895752,8,0.37770627100794046,8,55,False
libero_goal_20260909,libero_goal,20260909,euclidean,1127,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,40,1007,327,18,16,1.432795524597168,1.8060803533172207,0.898876404494382,2.4570610523223877,1.9600365161895752,9,0.60284544796934,2,36,False
libero_goal_20260909,libero_goal,20260909,euclidean,1144,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,43,1000,344,19,18,1.8726837635040283,3.8774962088401606,0.9836065573770492,2.4570610523223877,1.9600365161895752,8,0.43672170878594035,8,58,False
libero_goal_20260909,libero_goal,20260909,euclidean,1197,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,49,1005,397,20,14,2.4570610523223877,4.7095917044904105,0.7216494845360825,2.4570610523223877,1.9600365161895752,6,0.8082807426262112,8,68,True
libero_goal_20260909,libero_goal,20260909,euclidean,2411,libero_goal/put_the_bowl_on_the_plate,1,1003,11,8,7,0.9709176421165466,2.3055361693462206,0.9210526315789473,2.4570610523223877,1.9600365161895752,9,0.4102114978055729,8,6,False
libero_goal_20260909,libero_goal,20260909,euclidean,2453,libero_goal/put_the_bowl_on_the_plate,6,1005,53,8,7,0.8517880439758301,1.6650040241535142,0.9333333333333333,2.4570610523223877,1.9600365161895752,9,0.5024774280139128,8,1,False
libero_goal_20260909,libero_goal,20260909,euclidean,2461,libero_goal/put_the_bowl_on_the_plate,7,1005,61,8,7,1.1455334424972534,1.9872794979460444,0.9722222222222222,2.4570610523223877,1.9600365161895752,9,0.4969711829785081,4,20,False
libero_goal_20260909,libero_goal,20260909,euclidean,2569,libero_goal/put_the_bowl_on_the_plate,21,1001,169,8,7,1.0714190006256104,2.2067464819973774,0.9210526315789473,2.4570610523223877,1.9600365161895752,4,0.6630685641798872,8,13,False
libero_goal_20260909,libero_goal,20260909,euclidean,2578,libero_goal/put_the_bowl_on_the_plate,22,1002,178,8,7,0.9523846507072449,2.4400802627595897,0.9210526315789473,2.4570610523223877,1.9600365161895752,9,0.19890973061314673,8,4,False
libero_goal_20260909,libero_goal,20260909,euclidean,2608,libero_goal/put_the_bowl_on_the_plate,26,1000,208,8,7,1.173804759979248,3.0402576119943534,0.9333333333333333,2.4570610523223877,1.9600365161895752,8,0.23865132631385375,8,22,False
libero_goal_20260909,libero_goal,20260909,euclidean,2649,libero_goal/put_the_bowl_on_the_plate,31,1001,249,8,7,1.0756851434707642,2.5736124256013997,0.9090909090909091,2.4570610523223877,1.9600365161895752,8,0.3291307110038253,8,15,False
libero_goal_20260909,libero_goal,20260909,euclidean,2724,libero_goal/put_the_bowl_on_the_plate,40,1004,324,8,7,0.8699221014976501,2.203142342609845,0.958904109589041,2.4570610523223877,1.9600365161895752,9,0.30582883600094846,8,2,False
libero_goal_20260909,libero_goal,20260909,euclidean,2745,libero_goal/put_the_bowl_on_the_plate,43,1001,345,8,7,1.0756850242614746,1.9194981137212674,0.9210526315789473,2.4570610523223877,1.9600365161895752,9,0.6386959086103237,8,14,False
libero_goal_20260909,libero_goal,20260909,euclidean,2792,libero_goal/put_the_bowl_on_the_plate,49,1000,392,8,7,1.2362700700759888,2.0081673624988565,0.8974358974358975,2.4570610523223877,1.9600365161895752,4,0.8534727415698016,8,26,False
libero_goal_20260909,libero_goal,20260909,euclidean,3212,libero_goal/put_the_bowl_on_the_stove,1,1004,12,9,8,1.1748400926589966,2.0190420816085513,0.9090909090909091,2.4570610523223877,1.9600365161895752,8,0.599209053669376,8,23,False
libero_goal_20260909,libero_goal,20260909,euclidean,3248,libero_goal/put_the_bowl_on_the_stove,6,1000,48,9,8,1.0294337272644043,2.6356161639315903,0.9090909090909091,2.4570610523223877,1.9600365161895752,1,0.7947532762513462,8,12,False
libero_goal_20260909,libero_goal,20260909,euclidean,3263,libero_goal/put_the_bowl_on_the_stove,7,1007,63,9,8,0.9958250522613525,1.793200944286562,0.9302325581395349,2.4570610523223877,1.9600365161895752,0,0.8442590312794049,8,8,False
libero_goal_20260909,libero_goal,20260909,euclidean,3369,libero_goal/put_the_bowl_on_the_stove,21,1001,169,9,8,1.262946367263794,1.8650353127868793,0.9090909090909091,2.4570610523223877,1.9600365161895752,6,0.7458144441158239,8,30,False
libero_goal_20260909,libero_goal,20260909,euclidean,3377,libero_goal/put_the_bowl_on_the_stove,22,1001,177,9,8,0.9648080468177795,1.1805829831872108,0.898876404494382,2.4570610523223877,1.9600365161895752,8,0.512370319899065,8,5,False
libero_goal_20260909,libero_goal,20260909,euclidean,3408,libero_goal/put_the_bowl_on_the_stove,26,1000,208,9,8,0.975200355052948,1.6973553669642416,0.975609756097561,2.4570610523223877,1.9600365161895752,9,0.49893085927255454,7,7,False
libero_goal_20260909,libero_goal,20260909,euclidean,3451,libero_goal/put_the_bowl_on_the_stove,31,1003,251,10,9,1.4175341129302979,2.226502562989337,0.967741935483871,2.4570610523223877,1.9600365161895752,5,0.9838471997996807,8,33,False
libero_goal_20260909,libero_goal,20260909,euclidean,3525,libero_goal/put_the_bowl_on_the_stove,40,1005,325,9,8,1.0133756399154663,1.618003748987632,0.8888888888888888,2.4570610523223877,1.9600365161895752,4,0.6609521458303239,8,10,False
libero_goal_20260909,libero_goal,20260909,euclidean,3551,libero_goal/put_the_bowl_on_the_stove,43,1007,351,10,9,1.253003478050232,2.20828823640303,0.989010989010989,2.4570610523223877,1.9600365161895752,4,0.6019869843017408,8,28,False
libero_goal_20260909,libero_goal,20260909,euclidean,3598,libero_goal/put_the_bowl_on_the_stove,49,1006,398,9,8,1.0110499858856201,2.2168663973540323,0.975609756097561,2.4570610523223877,1.9600365161895752,0,0.9049728882999423,8,9,False
libero_goal_20260909,libero_goal,20260909,euclidean,4015,libero_goal/put_the_bowl_on_top_of_the_cabinet,1,1007,15,9,8,1.6265844106674194,3.0951930880170937,0.898876404494382,2.4570610523223877,1.9600365161895752,8,0.45651401168660044,8,45,False
libero_goal_20260909,libero_goal,20260909,euclidean,4049,libero_goal/put_the_bowl_on_top_of_the_cabinet,6,1001,49,9,8,1.1230311393737793,2.7681040206031122,0.9411764705882353,2.4570610523223877,1.9600365161895752,2,0.9218813152058902,8,19,False
libero_goal_20260909,libero_goal,20260909,euclidean,4059,libero_goal/put_the_bowl_on_top_of_the_cabinet,7,1003,59,9,8,1.1157665252685547,2.1675781461738066,0.9302325581395349,2.4570610523223877,1.9600365161895752,8,0.41106258762243564,8,18,False
libero_goal_20260909,libero_goal,20260909,euclidean,4170,libero_goal/put_the_bowl_on_top_of_the_cabinet,21,1002,170,9,8,1.0191023349761963,1.4728050664731431,0.9523809523809523,2.4570610523223877,1.9600365161895752,2,0.8865880591488944,8,11,False
libero_goal_20260909,libero_goal,20260909,euclidean,4178,libero_goal/put_the_bowl_on_top_of_the_cabinet,22,1002,178,9,8,1.093073844909668,2.96756521807924,0.9411764705882353,2.4570610523223877,1.9600365161895752,2,0.9217989382401841,5,16,False
libero_goal_20260909,libero_goal,20260909,euclidean,4215,libero_goal/put_the_bowl_on_top_of_the_cabinet,26,1007,215,10,9,1.6091201305389404,3.4210631998158822,0.989010989010989,2.4570610523223877,1.9600365161895752,2,0.6913321841078268,8,44,False
libero_goal_20260909,libero_goal,20260909,euclidean,4252,libero_goal/put_the_bowl_on_top_of_the_cabinet,31,1004,252,9,8,1.2604148387908936,2.0266057567645994,0.9523809523809523,2.4570610523223877,1.9600365161895752,6,0.760858453379505,8,29,False
libero_goal_20260909,libero_goal,20260909,euclidean,4321,libero_goal/put_the_bowl_on_top_of_the_cabinet,40,1001,321,9,8,1.1609278917312622,3.208778868577144,0.8888888888888888,2.4570610523223877,1.9600365161895752,3,0.8987768557127126,8,21,False
libero_goal_20260909,libero_goal,20260909,euclidean,4344,libero_goal/put_the_bowl_on_top_of_the_cabinet,43,1000,344,8,7,0.8895419836044312,2.7462989988964783,0.8860759493670886,2.4570610523223877,1.9600365161895752,9,0.5807891268740017,8,3,False
libero_goal_20260909,libero_goal,20260909,euclidean,4393,libero_goal/put_the_bowl_on_top_of_the_cabinet,49,1001,393,9,8,1.1878615617752075,2.701933163202247,0.9195402298850575,2.4570610523223877,1.9600365161895752,2,0.8649788928199359,8,24,False
libero_goal_20260909,libero_goal,20260909,euclidean,4808,libero_goal/put_the_cream_cheese_in_the_bowl,1,1000,8,10,9,1.6366976499557495,7.164849907421654,0.9782608695652174,2.4570610523223877,1.9600365161895752,4,0.8626342097298286,8,47,False
libero_goal_20260909,libero_goal,20260909,euclidean,4852,libero_goal/put_the_cream_cheese_in_the_bowl,6,1004,52,9,8,1.8887237310409546,4.020271954243274,0.975609756097561,2.4570610523223877,1.9600365161895752,8,0.6942807286265231,8,59,False
libero_goal_20260909,libero_goal,20260909,euclidean,4862,libero_goal/put_the_cream_cheese_in_the_bowl,7,1006,62,9,8,1.4947700500488281,3.8742739711947185,0.898876404494382,2.4570610523223877,1.9600365161895752,9,0.6969503394634908,8,39,False
libero_goal_20260909,libero_goal,20260909,euclidean,4970,libero_goal/put_the_cream_cheese_in_the_bowl,21,1002,170,10,9,2.3579578399658203,8.40876135521504,0.989010989010989,2.4570610523223877,1.9600365161895752,6,0.8183767913947155,8,67,False
libero_goal_20260909,libero_goal,20260909,euclidean,4976,libero_goal/put_the_cream_cheese_in_the_bowl,22,1000,176,10,9,1.4484913349151611,5.267010304752451,0.9090909090909091,2.4570610523223877,1.9600365161895752,4,0.9729558097780734,8,37,False
libero_goal_20260909,libero_goal,20260909,euclidean,5012,libero_goal/put_the_cream_cheese_in_the_bowl,26,1004,212,9,8,1.4282101392745972,4.881182231797208,0.9195402298850575,2.4570610523223877,1.9600365161895752,6,0.8510504717472447,8,35,False
libero_goal_20260909,libero_goal,20260909,euclidean,5055,libero_goal/put_the_cream_cheese_in_the_bowl,31,1007,255,10,9,1.4217655658721924,6.8783019932931335,0.989010989010989,2.4570610523223877,1.9600365161895752,1,0.9233382202020215,8,34,False
libero_goal_20260909,libero_goal,20260909,euclidean,5125,libero_goal/put_the_cream_cheese_in_the_bowl,40,1005,325,9,8,1.1128731966018677,4.478648152782667,0.898876404494382,2.4570610523223877,1.9600365161895752,1,0.8611863797263501,8,17,False
libero_goal_20260909,libero_goal,20260909,euclidean,5147,libero_goal/put_the_cream_cheese_in_the_bowl,43,1003,347,9,8,1.3452702760696411,4.260367906932289,0.963855421686747,2.4570610523223877,1.9600365161895752,0,0.9509391539991198,8,31,False
libero_goal_20260909,libero_goal,20260909,euclidean,5194,libero_goal/put_the_cream_cheese_in_the_bowl,49,1002,394,10,9,1.7813453674316406,6.252104768634322,0.9782608695652174,2.4570610523223877,1.9600365161895752,1,0.96565392221796,8,51,False
libero_goal_20260909,libero_goal,20260909,euclidean,6414,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,1006,14,9,8,1.7745938301086426,4.339713161077503,0.9523809523809523,2.4570610523223877,1.9600365161895752,1,0.736249257619065,8,50,False
libero_goal_20260909,libero_goal,20260909,euclidean,6449,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,6,1001,49,11,10,1.5614510774612427,3.0361716572062503,0.9900990099009901,2.4570610523223877,1.9600365161895752,8,0.6231104428416195,8,40,False
libero_goal_20260909,libero_goal,20260909,euclidean,6462,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,7,1006,62,11,10,1.9020664691925049,3.883345258593737,0.9615384615384616,2.4570610523223877,1.9600365161895752,8,0.5473858395528143,8,61,False
libero_goal_20260909,libero_goal,20260909,euclidean,6574,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,21,1006,174,10,9,1.5673000812530518,4.466442026341719,0.989010989010989,2.4570610523223877,1.9600365161895752,1,0.9627346680115433,8,41,False
libero_goal_20260909,libero_goal,20260909,euclidean,6580,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,22,1004,180,10,9,1.1885181665420532,3.970403716377924,0.989010989010989,2.4570610523223877,1.9600365161895752,3,0.8606555704335987,8,25,False
libero_goal_20260909,libero_goal,20260909,euclidean,6612,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,26,1004,212,10,9,2.140929698944092,5.981375067929697,0.9375,2.4570610523223877,1.9600365161895752,1,0.9039557759742809,7,64,False
libero_goal_20260909,libero_goal,20260909,euclidean,6654,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,31,1006,254,10,9,2.173402786254883,5.577695179562137,0.9574468085106383,2.4570610523223877,1.9600365161895752,8,0.7323067907664018,8,65,False
libero_goal_20260909,libero_goal,20260909,euclidean,6721,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,40,1001,321,10,9,1.865497350692749,6.153436775677479,0.9090909090909091,2.4570610523223877,1.9600365161895752,1,0.9670438729796907,8,57,False
libero_goal_20260909,libero_goal,20260909,euclidean,6746,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,43,1002,346,9,8,1.34833824634552,3.2922517408813783,0.9302325581395349,2.4570610523223877,1.9600365161895752,0,0.7670540846564997,8,32,False
libero_goal_20260909,libero_goal,20260909,euclidean,6797,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,49,1005,397,9,8,1.2427891492843628,2.86078961149213,0.9195402298850575,2.4570610523223877,1.9600365161895752,0,0.8064050427306059,8,27,False
libero_goal_20260909,libero_goal,20260909,cosine,14,libero_goal/open_the_middle_drawer_of_the_cabinet,1,1006,14,11,7,0.2794763147830963,1.074270522792157,0.6422018348623854,0.35810554027557373,0.3053267300128937,3,0.9043732404440871,8,60,False
libero_goal_20260909,libero_goal,20260909,cosine,49,libero_goal/open_the_middle_drawer_of_the_cabinet,6,1001,49,13,8,0.17256805300712585,2.09898418570182,0.6349206349206349,0.35810554027557373,0.3053267300128937,5,0.8632440384537278,8,43,False
libero_goal_20260909,libero_goal,20260909,cosine,60,libero_goal/open_the_middle_drawer_of_the_cabinet,7,1004,60,12,8,0.32271313667297363,1.1082506486120787,0.7079646017699115,0.35810554027557373,0.3053267300128937,1,0.9411177570835443,8,65,False
libero_goal_20260909,libero_goal,20260909,cosine,168,libero_goal/open_the_middle_drawer_of_the_cabinet,21,1000,168,14,8,0.33539143204689026,1.1388729686370282,0.5797101449275363,0.35810554027557373,0.3053267300128937,7,0.9282136765186364,8,66,False
libero_goal_20260909,libero_goal,20260909,cosine,182,libero_goal/open_the_middle_drawer_of_the_cabinet,22,1006,182,13,7,0.3573363125324249,1.0603827143138096,0.546875,0.35810554027557373,0.3053267300128937,5,0.8422921778492873,8,67,False
libero_goal_20260909,libero_goal,20260909,cosine,213,libero_goal/open_the_middle_drawer_of_the_cabinet,26,1005,213,13,8,0.2285681962966919,1.2714169945741367,0.6504065040650406,0.35810554027557373,0.3053267300128937,9,0.43586194627094665,8,50,False
libero_goal_20260909,libero_goal,20260909,cosine,254,libero_goal/open_the_middle_drawer_of_the_cabinet,31,1006,254,12,8,0.35810554027557373,1.22713082117939,0.7079646017699115,0.35810554027557373,0.3053267300128937,9,0.6471618697278276,8,68,True
libero_goal_20260909,libero_goal,20260909,cosine,320,libero_goal/open_the_middle_drawer_of_the_cabinet,40,1000,320,13,8,0.23038195073604584,1.2152315893183931,0.6611570247933884,0.35810554027557373,0.3053267300128937,8,0.7242826632553876,8,51,False
libero_goal_20260909,libero_goal,20260909,cosine,345,libero_goal/open_the_middle_drawer_of_the_cabinet,43,1001,345,13,8,0.3124082386493683,1.2126401794962716,0.64,0.35810554027557373,0.3053267300128937,7,0.9357043108163555,8,63,False
libero_goal_20260909,libero_goal,20260909,cosine,394,libero_goal/open_the_middle_drawer_of_the_cabinet,49,1002,394,13,8,0.3765457570552826,1.0498833430666048,0.6153846153846154,0.35810554027557373,0.3053267300128937,5,0.8724606914484003,8,69,False
libero_goal_20260909,libero_goal,20260909,cosine,808,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,1000,8,18,12,0.2421792447566986,1.7514421963881335,0.6857142857142857,0.35810554027557373,0.3053267300128937,6,0.8553685318536749,7,55,False
libero_goal_20260909,libero_goal,20260909,cosine,852,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,6,1004,52,18,14,0.3181043863296509,1.1560915942330487,0.8,0.35810554027557373,0.3053267300128937,6,0.868279910274819,8,64,False
libero_goal_20260909,libero_goal,20260909,cosine,856,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,7,1000,56,18,8,0.22762759029865265,1.232231446830457,0.45454545454545453,0.35810554027557373,0.3053267300128937,4,0.8446631005206928,7,49,False
libero_goal_20260909,libero_goal,20260909,cosine,973,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,1005,173,19,14,0.38651373982429504,1.7461233755767551,0.7734806629834254,0.35810554027557373,0.3053267300128937,3,0.9256629561095708,8,70,False
libero_goal_20260909,libero_goal,20260909,cosine,981,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,1005,181,19,7,0.2672242820262909,0.8750223729747189,0.3867403314917127,0.35810554027557373,0.3053267300128937,9,0.4681332717957174,8,58,False
libero_goal_20260909,libero_goal,20260909,cosine,1009,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,1001,209,19,12,0.2597782611846924,1.5489396004341793,0.6451612903225806,0.35810554027557373,0.3053267300128937,6,0.8657964366718959,6,56,False
libero_goal_20260909,libero_goal,20260909,cosine,1051,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,31,1003,251,18,7,0.23224130272865295,0.995648639525567,0.3888888888888889,0.35810554027557373,0.3053267300128937,9,0.6599239339167141,8,52,False
libero_goal_20260909,libero_goal,20260909,cosine,1127,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,40,1007,327,18,15,0.28771910071372986,1.545765489333724,0.8426966292134831,0.35810554027557373,0.3053267300128937,9,0.5415801456847458,2,61,False
libero_goal_20260909,libero_goal,20260909,cosine,1144,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,43,1000,344,19,13,0.2400626540184021,1.6994526617922159,0.7103825136612022,0.35810554027557373,0.3053267300128937,1,0.7057162736870797,8,54,False
libero_goal_20260909,libero_goal,20260909,cosine,1197,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,49,1005,397,20,17,0.26208725571632385,3.170888046413493,0.8762886597938144,0.35810554027557373,0.3053267300128937,6,0.6795946391663983,8,57,False
libero_goal_20260909,libero_goal,20260909,cosine,2412,libero_goal/put_the_bowl_on_the_plate,1,1004,12,8,7,0.09064805507659912,1.9124423592602098,0.9210526315789473,0.35810554027557373,0.3053267300128937,9,0.46289743973497754,8,23,False
libero_goal_20260909,libero_goal,20260909,cosine,2453,libero_goal/put_the_bowl_on_the_plate,6,1005,53,8,7,0.11313366889953613,1.6650040241535142,0.9333333333333333,0.35810554027557373,0.3053267300128937,9,0.5024774280139128,8,29,False
libero_goal_20260909,libero_goal,20260909,cosine,2461,libero_goal/put_the_bowl_on_the_plate,7,1005,61,8,7,0.1423494517803192,1.9872794979460444,0.9722222222222222,0.35810554027557373,0.3053267300128937,9,0.4969711829785081,4,35,False
libero_goal_20260909,libero_goal,20260909,cosine,2574,libero_goal/put_the_bowl_on_the_plate,21,1006,174,8,7,0.15524721145629883,1.567743052678209,0.9090909090909091,0.35810554027557373,0.3053267300128937,4,0.9123074651345592,8,39,False
libero_goal_20260909,libero_goal,20260909,cosine,2577,libero_goal/put_the_bowl_on_the_plate,22,1001,177,8,7,0.08820487558841705,2.0997778026834264,0.9210526315789473,0.35810554027557373,0.3053267300128937,9,0.30363814268213174,8,22,False
libero_goal_20260909,libero_goal,20260909,cosine,2610,libero_goal/put_the_bowl_on_the_plate,26,1002,210,8,7,0.07450844347476959,2.4679766397904888,0.9333333333333333,0.35810554027557373,0.3053267300128937,9,0.2914557448835732,8,17,False
libero_goal_20260909,libero_goal,20260909,cosine,2648,libero_goal/put_the_bowl_on_the_plate,31,1000,248,8,7,0.10589579492807388,1.9336942573291578,0.9090909090909091,0.35810554027557373,0.3053267300128937,9,0.45838123235853334,8,26,False
libero_goal_20260909,libero_goal,20260909,cosine,2721,libero_goal/put_the_bowl_on_the_plate,40,1001,321,8,7,0.08464233577251434,1.7671677888440023,0.958904109589041,0.35810554027557373,0.3053267300128937,9,0.4582481296096554,8,21,False
libero_goal_20260909,libero_goal,20260909,cosine,2748,libero_goal/put_the_bowl_on_the_plate,43,1004,348,8,7,0.1762109398841858,1.529052508091353,0.9090909090909091,0.35810554027557373,0.3053267300128937,9,0.5326696061956101,8,44,False
libero_goal_20260909,libero_goal,20260909,cosine,2794,libero_goal/put_the_bowl_on_the_plate,49,1002,394,8,7,0.20395205914974213,1.8943686320979063,0.8860759493670886,0.35810554027557373,0.3053267300128937,4,0.900666759803371,8,46,False
libero_goal_20260909,libero_goal,20260909,cosine,3214,libero_goal/put_the_bowl_on_the_stove,1,1006,14,9,8,0.17073817551136017,1.6476553010550317,0.9195402298850575,0.35810554027557373,0.3053267300128937,4,0.9478679162641354,8,41,False
libero_goal_20260909,libero_goal,20260909,cosine,3248,libero_goal/put_the_bowl_on_the_stove,6,1000,48,9,8,0.06779515743255615,2.6356161639315903,0.9090909090909091,0.35810554027557373,0.3053267300128937,1,0.7947532762513462,8,14,False
libero_goal_20260909,libero_goal,20260909,cosine,3263,libero_goal/put_the_bowl_on_the_stove,7,1007,63,9,8,0.11385012418031693,1.793200944286562,0.9302325581395349,0.35810554027557373,0.3053267300128937,0,0.8442590312794049,8,30,False
libero_goal_20260909,libero_goal,20260909,cosine,3369,libero_goal/put_the_bowl_on_the_stove,21,1001,169,9,7,0.2884775996208191,1.4412386407827178,0.7954545454545454,0.35810554027557373,0.3053267300128937,6,0.7467169005532909,8,62,False
libero_goal_20260909,libero_goal,20260909,cosine,3378,libero_goal/put_the_bowl_on_the_stove,22,1002,178,9,8,0.21028275787830353,0.8909455524760231,0.898876404494382,0.35810554027557373,0.3053267300128937,6,0.8244727614647978,8,48,False
libero_goal_20260909,libero_goal,20260909,cosine,3408,libero_goal/put_the_bowl_on_the_stove,26,1000,208,9,8,0.13234762847423553,1.6973553669642416,0.975609756097561,0.35810554027557373,0.3053267300128937,9,0.49893085927255454,7,32,False
libero_goal_20260909,libero_goal,20260909,cosine,3449,libero_goal/put_the_bowl_on_the_stove,31,1001,249,10,7,0.20434917509555817,1.5675848283443625,0.7526881720430108,0.35810554027557373,0.3053267300128937,5,0.6468832768337492,8,47,False
libero_goal_20260909,libero_goal,20260909,cosine,3524,libero_goal/put_the_bowl_on_the_stove,40,1004,324,9,8,0.17121298611164093,1.342672660939552,0.9302325581395349,0.35810554027557373,0.3053267300128937,9,0.5600585758724761,8,42,False
libero_goal_20260909,libero_goal,20260909,cosine,3551,libero_goal/put_the_bowl_on_the_stove,43,1007,351,10,9,0.1181604266166687,2.20828823640303,0.989010989010989,0.35810554027557373,0.3053267300128937,4,0.6019869843017408,8,31,False
libero_goal_20260909,libero_goal,20260909,cosine,3594,libero_goal/put_the_bowl_on_the_stove,49,1002,394,9,8,0.13509967923164368,1.6986701735410432,0.975609756097561,0.35810554027557373,0.3053267300128937,8,0.6072094663270087,8,33,False
libero_goal_20260909,libero_goal,20260909,cosine,4013,libero_goal/put_the_bowl_on_top_of_the_cabinet,1,1005,13,9,8,0.14690016210079193,2.0900742252132902,0.9195402298850575,0.35810554027557373,0.3053267300128937,6,0.821233638766311,8,37,False
libero_goal_20260909,libero_goal,20260909,cosine,4052,libero_goal/put_the_bowl_on_top_of_the_cabinet,6,1004,52,9,8,0.08060888946056366,1.672870819957306,0.963855421686747,0.35810554027557373,0.3053267300128937,0,0.9855871872365433,8,19,False
libero_goal_20260909,libero_goal,20260909,cosine,4062,libero_goal/put_the_bowl_on_top_of_the_cabinet,7,1006,62,9,8,0.1847701072692871,1.1789797474735313,0.9876543209876543,0.35810554027557373,0.3053267300128937,8,0.5879467479703258,8,45,False
libero_goal_20260909,libero_goal,20260909,cosine,4173,libero_goal/put_the_bowl_on_top_of_the_cabinet,21,1005,173,9,8,0.23397764563560486,1.262744570583711,0.963855421686747,0.35810554027557373,0.3053267300128937,2,0.8514285607740752,8,53,False
libero_goal_20260909,libero_goal,20260909,cosine,4183,libero_goal/put_the_bowl_on_top_of_the_cabinet,22,1007,183,9,8,0.04491843283176422,2.587563753703305,0.963855421686747,0.35810554027557373,0.3053267300128937,8,0.6471200960684639,5,8,False
libero_goal_20260909,libero_goal,20260909,cosine,4212,libero_goal/put_the_bowl_on_top_of_the_cabinet,26,1004,212,9,8,0.14076738059520721,2.375600311043325,0.8888888888888888,0.35810554027557373,0.3053267300128937,9,0.7520148696689949,8,34,False
libero_goal_20260909,libero_goal,20260909,cosine,4253,libero_goal/put_the_bowl_on_top_of_the_cabinet,31,1005,253,9,8,0.2765618562698364,1.565115720480707,0.9876543209876543,0.35810554027557373,0.3053267300128937,8,0.5790343514013336,8,59,False
libero_goal_20260909,libero_goal,20260909,cosine,4325,libero_goal/put_the_bowl_on_top_of_the_cabinet,40,1005,325,9,8,0.08428192138671875,2.596042268520456,0.8888888888888888,0.35810554027557373,0.3053267300128937,0,0.9476547630569264,8,20,False
libero_goal_20260909,libero_goal,20260909,cosine,4347,libero_goal/put_the_bowl_on_top_of_the_cabinet,43,1003,347,8,7,0.027199653908610344,2.932299114323334,0.875,0.35810554027557373,0.3053267300128937,3,0.8905406366809901,8,1,False
libero_goal_20260909,libero_goal,20260909,cosine,4397,libero_goal/put_the_bowl_on_top_of_the_cabinet,49,1005,397,9,8,0.11258064210414886,2.145320244018285,0.9195402298850575,0.35810554027557373,0.3053267300128937,4,0.9108853087824155,8,28,False
libero_goal_20260909,libero_goal,20260909,cosine,4813,libero_goal/put_the_cream_cheese_in_the_bowl,1,1005,13,10,7,0.027262503281235695,3.8114103568134277,0.7692307692307693,0.35810554027557373,0.3053267300128937,9,0.7574869746973029,8,2,False
libero_goal_20260909,libero_goal,20260909,cosine,4852,libero_goal/put_the_cream_cheese_in_the_bowl,6,1004,52,9,7,0.15639115869998932,1.9772059342244426,0.8536585365853658,0.35810554027557373,0.3053267300128937,4,0.6662985596038717,8,40,False
