fold,suite,seed,reference_cap,method,calibration,alpha,scope,task,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,0,7,0.0,0.017543859649122806,0.0,0.49122807017543857,1.0,
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.05,unseen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,400,1,399,1,249,1.0,0.6240601503759399,0.004,0.6879699248120301,0.09615384615384616,4.0
libero_long_20260907,libero_long,20260907,4096,success_only__current,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,400,47,353,5,0,0.10638297872340426,0.0,1.0,0.5531914893617021,0.9627659574468085,29.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,0,80,0,12,,0.15,0.0,,,
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,80,28,52,28,5,1.0,0.09615384615384616,0.8484848484848485,0.9519230769230769,0.875,45.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,80,5,75,5,6,1.0,0.08,0.45454545454545453,0.96,0.3038461538461538,13.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,1,4,1.0,0.05063291139240506,0.2,0.9746835443037974,0.25,12.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,8,72,8,1,1.0,0.013888888888888888,0.8888888888888888,0.9930555555555556,0.5264423076923077,27.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,1,24,1.0,0.06015037593984962,0.04,0.9699248120300752,0.5384615384615384,27.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.05,unseen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,400,1,399,1,399,1.0,1.0,0.0025,0.5,0.07692307692307693,3.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,400,47,353,47,29,1.0,0.0821529745042493,0.618421052631579,0.9589235127478754,0.5417348608837972,27.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.05,seen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,80,28,52,18,1,0.6428571428571429,0.019230769230769232,0.9473684210526315,0.8118131868131868,0.9519230769230769,46.5
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,80,5,75,5,1,1.0,0.013333333333333334,0.8333333333333334,0.9933333333333333,0.6115384615384615,28.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,1,2,1.0,0.02531645569620253,0.3333333333333333,0.9873417721518988,0.34615384615384615,17.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,8,72,8,0,1.0,0.0,1.0,1.0,0.6826923076923077,32.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,0,80,0,0,,0.0,,,,
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,1,6,1.0,0.015037593984962405,0.14285714285714285,0.9924812030075187,0.8076923076923077,41.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.05,unseen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,400,1,399,1,185,1.0,0.46365914786967416,0.005376344086021506,0.768170426065163,0.1346153846153846,6.0
libero_long_20260907,libero_long,20260907,4096,success_only__cumsum,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,400,47,353,47,3,1.0,0.0084985835694051,0.94,0.9957507082152974,0.6738952536824878,34.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,1,4,1.0,0.05063291139240506,0.2,0.9746835443037974,0.5384615384615384,27.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,0,6,0.0,0.0759493670886076,0.0,0.4620253164556962,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,4,,0.05,0.0,,,
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,0,3,0.0,0.0379746835443038,0.0,0.4810126582278481,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,3,8,1.0,0.1038961038961039,0.2727272727272727,0.948051948051948,0.5192307692307693,26.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,7,15,0.875,0.20833333333333334,0.3181818181818182,0.8333333333333334,0.6682692307692307,31.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,2,5,0.5,0.06578947368421052,0.2857142857142857,0.7171052631578947,0.8509615384615385,35.5
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,0,12,0.0,0.03007518796992481,0.0,0.4849624060150376,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,13,29,0.08609271523178808,0.11646586345381527,0.30952380952380953,0.4848134258889864,0.9698166072338259,37.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,9,23,0.3,0.062162162162162166,0.28125,0.6189189189189189,0.9038461538461539,40.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,task_init,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,1,0,1.0,0.0,1.0,1.0,0.6923076923076923,35.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,0,1,0.0,0.012658227848101266,0.0,0.4936708860759494,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.5256410256410257,26.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,3,1,0.375,0.013888888888888888,0.75,0.6805555555555556,0.8798076923076923,35.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,2,3,0.5,0.039473684210526314,0.4,0.7302631578947368,0.8942307692307693,40.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,0,2,0.0,0.005012531328320802,0.0,0.4974937343358396,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,task_init,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,2,2,0.013245033112582781,0.008032128514056224,0.5,0.5026064522992633,0.9964340295466123,37.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__current,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,1,4,0.03333333333333333,0.010810810810810811,0.2,0.5112612612612613,0.992948717948718,40.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,episode,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,1,2,1.0,0.02531645569620253,0.3333333333333333,0.9873417721518988,0.5576923076923077,28.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,0,3,0.0,0.0379746835443038,0.0,0.4810126582278481,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,2,,0.025,0.0,,,
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,0,3,0.0,0.0379746835443038,0.0,0.4810126582278481,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,3,6,1.0,0.07792207792207792,0.3333333333333333,0.961038961038961,0.5192307692307693,26.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,6,13,0.75,0.18055555555555555,0.3157894736842105,0.7847222222222222,0.6298076923076923,26.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,1,1,0.25,0.013157894736842105,0.5,0.618421052631579,0.875,25.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,0,6,0.0,0.015037593984962405,0.0,0.4924812030075188,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,episode,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,4,13,0.026490066225165563,0.05220883534136546,0.23529411764705882,0.4871406154419,0.9817880794701986,11.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,9,9,0.3,0.024324324324324326,0.5,0.6378378378378379,0.8166666666666667,17.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,task_init,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,1,0,1.0,0.0,1.0,1.0,0.5576923076923077,28.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,0,1,0.0,0.012658227848101266,0.0,0.4936708860759494,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.5256410256410257,26.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,1,2,0.125,0.027777777777777776,0.3333333333333333,0.5486111111111112,0.9423076923076923,27.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,1,0,0.25,0.0,1.0,0.625,0.8846153846153846,27.0
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,0,2,0.0,0.005012531328320802,0.0,0.4974937343358396,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,task_init,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_positive__cumsum,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,2,2,0.06666666666666667,0.005405405405405406,0.5,0.5306306306306307,0.9698717948717949,27.5
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,episode,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,1,3,1.0,0.0379746835443038,0.25,0.9810126582278481,0.5769230769230769,29.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,5,,0.0625,0.0,,,
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,0,5,0.0,0.06329113924050633,0.0,0.46835443037974683,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,3,4,1.0,0.05194805194805195,0.42857142857142855,0.974025974025974,0.3525641025641026,25.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,5,17,0.625,0.2361111111111111,0.22727272727272727,0.6944444444444444,0.7740384615384616,31.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,2,5,0.5,0.06578947368421052,0.2857142857142857,0.7171052631578947,0.8557692307692308,36.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,0,8,0.0,0.020050125313283207,0.0,0.4899749373433584,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,episode,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,10,30,0.06622516556291391,0.12048192771084337,0.25,0.47287161892603524,0.9656138563423331,24.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,4,24,0.13333333333333333,0.06486486486486487,0.14285714285714285,0.5342342342342342,0.9666666666666667,42.5
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,task_init,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,1,0,1.0,0.0,1.0,1.0,0.6923076923076923,35.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,1,,0.0125,0.0,,,
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,1,0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.9102564102564102,37.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,3,0,0.375,0.0,1.0,0.6875,0.891826923076923,35.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,2,2,0.5,0.02631578947368421,0.5,0.7368421052631579,0.9134615384615384,42.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,task_init,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,0,1,0.0,0.004016064257028112,0.0,0.4979919678714859,1.0,
libero_long_20260908,libero_long,20260908,4096,stats_ratio__current,task_init,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,1,0,0.03333333333333333,0.0,1.0,0.5166666666666667,0.992948717948718,40.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,episode,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,1,0,1.0,0.0,1.0,1.0,0.6923076923076923,35.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,episode,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,1,2,1.0,0.02531645569620253,0.3333333333333333,0.9873417721518988,0.7115384615384616,36.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,4,,0.05,0.0,,,
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,1,5,1.0,0.06329113924050633,0.16666666666666666,0.9683544303797469,0.6923076923076923,35.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,3,1,1.0,0.012987012987012988,0.75,0.9935064935064936,0.6025641025641026,31.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,episode,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,8,20,1.0,0.2777777777777778,0.2857142857142857,0.8611111111111112,0.5168269230769231,23.5
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,episode,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,4,3,1.0,0.039473684210526314,0.5714285714285714,0.9802631578947368,0.6875,35.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,episode,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,1,322,1.0,0.8070175438596491,0.0030959752321981426,0.5964912280701755,0.4230769230769231,21.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,episode,0.05,unseen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,249,151,249,1.0,1.0,0.3775,0.5,0.40613856342333166,21.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,episode,0.05,unseen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,370,30,332,1.0,0.8972972972972973,0.08287292817679558,0.5513513513513513,0.23461538461538461,11.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,task_init,0.05,seen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7115384615384616,36.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,task_init,0.05,seen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,80,1,79,1,2,1.0,0.02531645569620253,0.3333333333333333,0.9873417721518988,0.7307692307692307,37.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,80,0,80,0,0,,0.0,,,,
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,1,79,1,4,1.0,0.05063291139240506,0.2,0.9746835443037974,0.7115384615384616,36.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.6923076923076922,35.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,task_init,0.05,seen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,8,72,8,1,1.0,0.013888888888888888,0.8888888888888888,0.9930555555555556,0.6706730769230769,35.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,task_init,0.05,seen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,80,4,76,4,3,1.0,0.039473684210526314,0.5714285714285714,0.9802631578947368,0.7115384615384616,36.0
libero_long_20260908,libero_long,20260908,4096,stats_ratio__cumsum,task_init,0.05,unseen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,399,1,3,1.0,0.007518796992481203,0.25,0.9962406015037594,0.7115384615384616,36.0
