corpus,episode_id,queries,score_max,raw_reject_queries,alarm_queries,any_raw_reject,formal_alarm,success,failure_family,physical_labels,label_loop_or_cycling,label_stagnation,label_goal_contact_near_miss,init_state_id,flow_noise_seed,condition_present_in_old_B
C_cache_new,274,39,1.1150131547283948,[11],[],True,False,True,success,not_available,,,,34,1002,False
C_cache_new,275,39,1.0983861034358906,"[11,29]",[],True,False,True,success,not_available,,,,34,1003,False
C_cache_new,276,39,1.1280366307244996,[11],[],True,False,True,success,not_available,,,,34,1004,False
C_cache_new,277,40,1.0892918412594077,[11],[],True,False,True,success,not_available,,,,34,1005,False
C_cache_new,278,42,1.0496161483954503,[29],[],True,False,True,success,not_available,,,,34,1006,False
C_cache_new,279,40,1.0837572073401727,[11],[],True,False,True,success,not_available,,,,34,1007,False
C_cache_new,280,38,1.1290202273730765,[28],[],True,False,True,success,not_available,,,,35,1000,False
C_cache_new,281,41,1.077202451996677,[10],[],True,False,True,success,not_available,,,,35,1001,False
C_cache_new,282,40,1.0651607087503645,[10],[],True,False,True,success,not_available,,,,35,1002,False
C_cache_new,283,52,1.0978251680934583,[35],[],True,False,False,outcome_failure,not_available,,,,35,1003,False
C_cache_new,284,41,1.0537148838940453,[30],[],True,False,True,success,not_available,,,,35,1004,False
C_cache_new,285,40,1.1144199711642802,[29],[],True,False,True,success,not_available,,,,35,1005,False
C_cache_new,286,41,1.0390627318959242,[],[],False,False,True,success,not_available,,,,35,1006,False
C_cache_new,287,41,1.0195128200707482,[],[],False,False,True,success,not_available,,,,35,1007,False
C_cache_new,288,39,1.01486849832905,[],[],False,False,True,success,not_available,,,,36,1000,True
C_cache_new,289,39,1.043078302197806,[],[],False,False,True,success,not_available,,,,36,1001,True
C_cache_new,290,40,1.064095904710522,[11],[],True,False,True,success,not_available,,,,36,1002,True
C_cache_new,291,39,1.157865801198641,"[10,29]",[],True,False,True,success,not_available,,,,36,1003,True
C_cache_new,292,39,1.1929739069193452,"[10,11,28]",[11],True,True,True,success,not_available,,,,36,1004,True
C_cache_new,293,39,1.05090422395322,[29],[],True,False,True,success,not_available,,,,36,1005,True
C_cache_new,294,41,1.1151765675398715,"[11,30]",[],True,False,True,success,not_available,,,,36,1006,True
C_cache_new,295,39,1.1036993238466133,"[19,29]",[],True,False,True,success,not_available,,,,36,1007,True
C_cache_new,296,41,1.1203105208195603,[2],[],True,False,True,success,not_available,,,,37,1000,False
C_cache_new,297,39,1.0869205269834747,"[2,12,30]",[],True,False,True,success,not_available,,,,37,1001,False
C_cache_new,298,52,1.0703827312082046,"[2,12,41,42,46]",[42],True,True,False,outcome_failure,not_available,,,,37,1002,False
C_cache_new,299,39,1.0805955296031242,"[2,30]",[],True,False,True,success,not_available,,,,37,1003,False
C_cache_new,300,41,1.1105606894482618,"[2,12,30]",[],True,False,True,success,not_available,,,,37,1004,False
C_cache_new,301,39,1.101295013385271,"[2,30]",[],True,False,True,success,not_available,,,,37,1005,False
C_cache_new,302,40,1.1032978588943567,"[2,31]",[],True,False,True,success,not_available,,,,37,1006,False
C_cache_new,303,39,1.1180923457622387,"[2,12,21,30]",[],True,False,True,success,not_available,,,,37,1007,False
C_cache_new,304,52,1.1010141643799476,"[11,12]",[12],True,True,False,outcome_failure,not_available,,,,38,1000,False
C_cache_new,305,52,1.0942568623388071,[36],[],True,False,False,outcome_failure,not_available,,,,38,1001,False
C_cache_new,306,52,1.0870064639988526,"[12,30]",[],True,False,False,outcome_failure,not_available,,,,38,1002,False
C_cache_new,307,52,1.1739537464639054,[32],[],True,False,False,outcome_failure,not_available,,,,38,1003,False
C_cache_new,308,52,1.1381883854471488,"[1,12,29,30,46]",[30],True,True,False,outcome_failure,not_available,,,,38,1004,False
C_cache_new,309,52,1.077601887180113,[12],[],True,False,False,outcome_failure,not_available,,,,38,1005,False
C_cache_new,310,52,1.153789103424505,"[12,30]",[],True,False,False,outcome_failure,not_available,,,,38,1006,False
C_cache_new,311,52,1.101179145237212,"[12,13,29]",[13],True,True,False,outcome_failure,not_available,,,,38,1007,False
C_cache_new,312,50,1.0677271080014723,[41],[],True,False,True,success,not_available,,,,39,1000,True
C_cache_new,313,52,1.0106978309163044,[],[],False,False,False,outcome_failure,not_available,,,,39,1001,True
C_cache_new,314,52,1.022712786944263,[],[],False,False,False,outcome_failure,not_available,,,,39,1002,True
C_cache_new,315,52,1.0576658131643815,"[12,40]",[],True,False,False,outcome_failure,not_available,,,,39,1003,True
C_cache_new,316,52,1.0148699863268404,[],[],False,False,False,outcome_failure,not_available,,,,39,1004,True
C_cache_new,317,52,1.063283244601051,"[45,49,50]",[50],True,True,False,outcome_failure,not_available,,,,39,1005,True
C_cache_new,318,52,1.1206401651176234,"[44,45]",[45],True,True,False,outcome_failure,not_available,,,,39,1006,True
C_cache_new,319,52,1.0698415768586576,[37],[],True,False,False,outcome_failure,not_available,,,,39,1007,True
C_cache_new,320,52,1.0781748426781042,"[12,31,36]",[],True,False,False,outcome_failure,not_available,,,,40,1000,False
C_cache_new,321,40,1.1227646667895275,"[12,30]",[],True,False,True,success,not_available,,,,40,1001,False
C_cache_new,322,42,1.1388482530213087,"[12,32]",[],True,False,True,success,not_available,,,,40,1002,False
C_cache_new,323,52,1.0779210682944733,"[12,35]",[],True,False,False,outcome_failure,not_available,,,,40,1003,False
C_cache_new,324,52,1.0989657000414517,[12],[],True,False,False,outcome_failure,not_available,,,,40,1004,False
C_cache_new,325,39,1.1726685631770226,"[12,30]",[],True,False,True,success,not_available,,,,40,1005,False
C_cache_new,326,52,1.1438134255655168,"[12,35]",[],True,False,False,outcome_failure,not_available,,,,40,1006,False
C_cache_new,327,52,1.1400243914683996,"[12,45]",[],True,False,False,outcome_failure,not_available,,,,40,1007,False
C_cache_new,328,52,1.0924395208319195,"[13,18,29]",[],True,False,False,outcome_failure,not_available,,,,41,1000,False
C_cache_new,329,52,1.0544627128037771,[13],[],True,False,False,outcome_failure,not_available,,,,41,1001,False
C_cache_new,330,52,1.1067682018747658,"[10,28,32]",[],True,False,False,outcome_failure,not_available,,,,41,1002,False
C_cache_new,331,52,1.0618590958668692,"[35,40,42,43,48]",[43],True,True,False,outcome_failure,not_available,,,,41,1003,False
C_cache_new,332,52,1.0787841167947065,"[10,14,29]",[],True,False,False,outcome_failure,not_available,,,,41,1004,False
C_cache_new,333,52,1.0910990276653154,"[18,19,31]",[19],True,True,False,outcome_failure,not_available,,,,41,1005,False
C_cache_new,334,52,1.0954153423178281,"[14,30]",[],True,False,False,outcome_failure,not_available,,,,41,1006,False
C_cache_new,335,52,1.0589839880445606,[10],[],True,False,False,outcome_failure,not_available,,,,41,1007,False
C_cache_new,336,37,1.0297544485242105,[],[],False,False,True,success,not_available,,,,42,1000,True
C_cache_new,337,38,1.0547220961418775,[29],[],True,False,True,success,not_available,,,,42,1001,True
C_cache_new,338,38,1.0620441234450724,[11],[],True,False,True,success,not_available,,,,42,1002,True
C_cache_new,339,40,1.0625042181508055,[19],[],True,False,True,success,not_available,,,,42,1003,True
C_cache_new,340,39,1.1021666512227963,"[11,29]",[],True,False,True,success,not_available,,,,42,1004,True
C_cache_new,341,36,1.0440766573994367,[],[],False,False,True,success,not_available,,,,42,1005,True
C_cache_new,342,52,1.1822005465894536,[29],[],True,False,False,outcome_failure,not_available,,,,42,1006,True
C_cache_new,343,52,1.0671858509937073,"[11,27,28]",[28],True,True,False,outcome_failure,not_available,,,,42,1007,True
C_cache_new,344,39,1.124654236157473,[11],[],True,False,True,success,not_available,,,,43,1000,False
C_cache_new,345,38,1.060221995056616,[18],[],True,False,True,success,not_available,,,,43,1001,False
C_cache_new,346,40,1.0797215382151568,[11],[],True,False,True,success,not_available,,,,43,1002,False
C_cache_new,347,39,1.0710150464997048,"[11,29]",[],True,False,True,success,not_available,,,,43,1003,False
C_cache_new,348,39,1.1422666998840176,[11],[],True,False,True,success,not_available,,,,43,1004,False
C_cache_new,349,39,1.0771233329574172,"[11,29]",[],True,False,True,success,not_available,,,,43,1005,False
C_cache_new,350,39,1.0664033580936223,[29],[],True,False,True,success,not_available,,,,43,1006,False
C_cache_new,351,39,1.1414530017165156,"[11,29,37]",[],True,False,True,success,not_available,,,,43,1007,False
C_cache_new,352,37,1.0829400166096612,"[27,28]",[28],True,True,True,success,not_available,,,,44,1000,False
C_cache_new,353,37,1.0517508257770534,[11],[],True,False,True,success,not_available,,,,44,1001,False
C_cache_new,354,37,1.0951163713033738,[28],[],True,False,True,success,not_available,,,,44,1002,False
C_cache_new,355,52,1.0319098754042195,[],[],False,False,False,outcome_failure,not_available,,,,44,1003,False
C_cache_new,356,41,1.0950413124077167,[28],[],True,False,True,success,not_available,,,,44,1004,False
C_cache_new,357,38,1.0141631292775122,[],[],False,False,True,success,not_available,,,,44,1005,False
C_cache_new,358,37,1.0611424441260593,[27],[],True,False,True,success,not_available,,,,44,1006,False
C_cache_new,359,45,1.0435388315839564,[],[],False,False,True,success,not_available,,,,44,1007,False
C_cache_new,360,36,1.0957657016118494,[27],[],True,False,True,success,not_available,,,,45,1000,False
C_cache_new,361,36,1.066288234727975,"[15,25]",[],True,False,True,success,not_available,,,,45,1001,False
C_cache_new,362,37,1.029369718303284,[],[],False,False,True,success,not_available,,,,45,1002,False
C_cache_new,363,35,1.0078493218831535,[],[],False,False,True,success,not_available,,,,45,1003,False
C_cache_new,364,36,1.099793457744217,[26],[],True,False,True,success,not_available,,,,45,1004,False
C_cache_new,365,35,1.0467724988678366,[26],[],True,False,True,success,not_available,,,,45,1005,False
C_cache_new,366,35,1.0580897814841694,[26],[],True,False,True,success,not_available,,,,45,1006,False
C_cache_new,367,36,1.029796692015219,[],[],False,False,True,success,not_available,,,,45,1007,False
C_cache_new,368,37,1.0886448669562687,"[19,28]",[],True,False,True,success,not_available,,,,46,1000,True
C_cache_new,369,41,1.0432523341214741,[],[],False,False,True,success,not_available,,,,46,1001,True
C_cache_new,370,39,1.084177642480909,"[11,29]",[],True,False,True,success,not_available,,,,46,1002,True
C_cache_new,371,39,1.0787283734542306,"[11,29]",[],True,False,True,success,not_available,,,,46,1003,True
C_cache_new,372,37,1.0896962883627987,"[11,28]",[],True,False,True,success,not_available,,,,46,1004,True
C_cache_new,373,39,1.104717925606644,[11],[],True,False,True,success,not_available,,,,46,1005,True
C_cache_new,374,38,1.0541192916526119,[29],[],True,False,True,success,not_available,,,,46,1006,True
C_cache_new,375,38,1.078648037794169,"[11,28,29]",[29],True,True,True,success,not_available,,,,46,1007,True
C_cache_new,376,52,1.147937448904327,"[34,35]",[35],True,True,False,outcome_failure,not_available,,,,47,1000,False
C_cache_new,377,38,1.0315983985335466,[],[],False,False,True,success,not_available,,,,47,1001,False
C_cache_new,378,52,1.1761421322408905,"[11,32]",[],True,False,False,outcome_failure,not_available,,,,47,1002,False
C_cache_new,379,52,1.083812044247183,"[32,34]",[],True,False,False,outcome_failure,not_available,,,,47,1003,False
C_cache_new,380,52,1.0728960259151137,"[29,30]",[30],True,True,False,outcome_failure,not_available,,,,47,1004,False
C_cache_new,381,36,1.1419982361835368,[27],[],True,False,True,success,not_available,,,,47,1005,False
C_cache_new,382,39,1.0904035164343044,[29],[],True,False,True,success,not_available,,,,47,1006,False
C_cache_new,383,44,1.1014854716666818,"[31,34]",[],True,False,True,success,not_available,,,,47,1007,False
C_cache_new,384,52,1.1101595625932414,"[11,31,32]",[32],True,True,False,outcome_failure,not_available,,,,48,1000,False
C_cache_new,385,52,1.0742033021812278,"[11,28,33]",[],True,False,False,outcome_failure,not_available,,,,48,1001,False
C_cache_new,386,52,1.0687023975905672,[42],[],True,False,False,outcome_failure,not_available,,,,48,1002,False
C_cache_new,387,52,1.0705767741182686,[30],[],True,False,False,outcome_failure,not_available,,,,48,1003,False
C_cache_new,388,52,1.0534555064210505,[29],[],True,False,False,outcome_failure,not_available,,,,48,1004,False
C_cache_new,389,39,1.0322619556211696,[],[],False,False,True,success,not_available,,,,48,1005,False
C_cache_new,390,52,1.0468529398139774,[30],[],True,False,False,outcome_failure,not_available,,,,48,1006,False
C_cache_new,391,52,1.0658799997569202,[28],[],True,False,False,outcome_failure,not_available,,,,48,1007,False
C_cache_new,392,52,1.0526603966296648,[17],[],True,False,False,outcome_failure,not_available,,,,49,1000,True
C_cache_new,393,52,1.0123073990649882,[],[],False,False,False,outcome_failure,not_available,,,,49,1001,True
C_cache_new,394,36,1.1228303874590215,"[10,12,27]",[],True,False,True,success,not_available,,,,49,1002,True
C_cache_new,395,52,1.045023583761135,[],[],False,False,False,outcome_failure,not_available,,,,49,1003,True
C_cache_new,396,52,1.0355794147900712,[],[],False,False,False,outcome_failure,not_available,,,,49,1004,True
C_cache_new,397,52,1.0321779129960171,[],[],False,False,False,outcome_failure,not_available,,,,49,1005,True
C_cache_new,398,52,1.063679024862767,[10],[],True,False,False,outcome_failure,not_available,,,,49,1006,True
C_cache_new,399,52,1.0282596527035184,[],[],False,False,False,outcome_failure,not_available,,,,49,1007,True
