reference_seed_group,evaluation_seed_group,role,task,suite,episode,episode_length,success,failure,alarm,first_alarm_query,first_alarm_phase,alarm_cause,episode_max_confidence,fixed_clock_query,fixed_clock_alarm
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,217,9,True,False,False,,,,0.3174243649894839,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,218,9,True,False,False,,,,0.23669309173272934,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,219,8,True,False,False,,,,0.4116647791619479,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,220,9,True,False,False,,,,0.29784824462061155,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,221,9,True,False,False,,,,0.40179582591813623,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,222,9,True,False,False,,,,0.28417731758615106,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,223,9,True,False,False,,,,0.43180715094644884,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,224,8,True,False,False,,,,0.5483740495065523,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,225,8,True,False,False,,,,0.5002426791781265,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,226,8,True,False,False,,,,0.29647306261122797,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,227,8,True,False,False,,,,0.26047565118912797,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,228,8,True,False,False,,,,0.5882543277786766,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,229,8,True,False,False,,,,0.1965701342824786,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,230,8,True,False,False,,,,0.5752305452192201,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,231,8,True,False,False,,,,0.137437307878984,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,232,8,True,False,False,,,,0.2557029606859731,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,233,8,True,False,False,,,,0.26961656689856006,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,234,8,True,False,False,,,,0.1602491506228766,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,235,7,True,False,False,,,,0.2297362886264358,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,236,8,True,False,False,,,,0.20069568031062934,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,237,8,True,False,False,,,,0.46812813460605085,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,238,8,True,False,False,,,,0.4845494256592784,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,239,7,True,False,False,,,,0.7055492638731597,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,240,8,True,False,False,,,,0.047484225853421824,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,241,8,True,False,False,,,,0.2903251900986895,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,242,8,True,False,False,,,,0.33869923960524184,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,243,8,True,False,False,,,,0.08396699563177479,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,244,8,True,False,False,,,,0.21768322277948549,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,245,8,True,False,False,,,,0.35503963759909396,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,246,8,True,False,False,,,,0.48131370328425827,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,247,8,True,False,False,,,,0.4022811842743893,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,248,8,True,False,False,,,,0.3994499271962466,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,249,8,True,False,False,,,,0.33101439896456886,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,250,8,True,False,False,,,,0.27301407539233136,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,251,8,True,False,False,,,,0.14843876395405275,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,252,8,True,False,False,,,,0.7106455266138165,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,253,8,True,False,False,,,,0.26185083319851155,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,254,8,True,False,False,,,,0.45922989807474524,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,255,8,True,False,False,,,,0.13557676751334735,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,256,7,True,False,False,,,,0.24842258534217765,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,257,7,True,False,False,,,,0.14811519171655074,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,258,7,True,False,False,,,,0.06236854877851483,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,259,7,True,False,False,,,,0.1917165507199482,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,260,8,True,False,False,,,,0.478886911502993,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,261,7,True,False,False,,,,0.18670118103866684,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,262,7,True,False,False,,,,0.49013104675618835,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,263,7,True,False,False,,,,0.29242840964245265,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,264,8,True,False,False,,,,0.23135414981394598,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,265,8,True,False,False,,,,0.16874292185730466,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,266,8,True,False,False,,,,0.11608154020385053,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,267,7,True,False,False,,,,0.1725448956479534,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,268,7,True,False,False,,,,0.20037210807312733,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,269,7,True,False,False,,,,0.07749555088173432,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,270,7,True,False,False,,,,0.2725287170360783,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,271,8,True,False,False,,,,0.2980100307393626,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,272,8,True,False,False,,,,0.2903251900986895,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,273,8,True,False,False,,,,0.38958097395243485,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,274,8,True,False,False,,,,0.12700210321954375,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,275,8,True,False,False,,,,0.4109367416275683,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,276,8,True,False,False,,,,0.6120368872350752,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,277,7,True,False,False,,,,0.2562692121016017,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,278,8,True,False,False,,,,0.46553955670603464,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,279,8,True,False,False,,,,0.37469665102734184,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,280,8,True,False,False,,,,0.7783530173111147,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,281,8,True,False,False,,,,0.6780456236854877,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,282,8,True,False,False,,,,0.5471606536159197,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,283,8,True,False,False,,,,0.6626759424041417,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,284,8,True,False,False,,,,0.7650056625141562,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,285,8,True,False,False,,,,0.6450412554602816,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,286,8,True,False,False,,,,0.7540042064390875,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,287,8,True,False,False,,,,0.6727066817667045,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,288,7,True,False,False,,,,0.1148681443132179,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,289,7,True,False,False,,,,0.6071024106131694,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,290,7,True,False,False,,,,0.10184436175376155,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,291,7,True,False,False,,,,0.07280375343795498,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,292,7,True,False,False,,,,0.5385859893221161,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,293,7,True,False,False,,,,0.12433263226015212,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,294,7,True,False,False,,,,0.14415143180715095,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,295,7,True,False,False,,,,0.2988998543924931,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,296,7,True,False,False,,,,0.38416113897427606,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,297,7,True,False,False,,,,0.36879145769293,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,298,7,True,False,False,,,,0.19810710241061313,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,299,8,True,False,False,,,,0.5598608639378742,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,300,7,True,False,False,,,,0.47726905031548295,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,301,7,True,False,False,,,,0.2066008736450412,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,302,7,True,False,False,,,,0.18467885455427924,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,303,8,True,False,False,,,,0.29275198187995466,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,304,8,True,False,False,,,,0.06981071024106134,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,305,8,True,False,False,,,,0.0514479857628215,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,306,7,True,False,False,,,,0.055816210969098834,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,307,7,True,False,False,,,,0.06908267270668178,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,308,7,True,False,False,,,,0.12894353664455593,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,309,8,True,False,False,,,,0.23410451383271313,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,310,7,True,False,False,,,,0.06253033489726578,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,311,8,True,False,False,,,,0.049102087040931885,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,312,7,True,False,False,,,,0.45728846464973305,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,313,7,True,False,False,,,,0.36498948390228114,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,314,7,True,False,False,,,,0.21129267108882055,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,315,7,True,False,False,,,,0.46837081378417733,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,316,7,True,False,False,,,,0.9003397508493771,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,317,7,True,False,False,,,,0.38982365313056144,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,318,7,True,False,False,,,,0.6013590033975085,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,319,8,True,False,False,,,,0.34379550234589873,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,320,8,True,False,False,,,,0.5619640834816373,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,321,8,True,False,False,,,,0.5755541174567222,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,322,8,True,False,False,,,,0.3685487785148034,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,323,8,True,False,False,,,,0.4928814107749555,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,324,8,True,False,False,,,,0.6226338780132665,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,325,8,True,False,False,,,,0.5772528717036078,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,326,8,True,False,False,,,,0.5771719786442323,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,327,8,True,False,False,,,,0.6756997249635981,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,328,8,True,False,False,,,,0.5747451868629672,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,329,8,True,False,False,,,,0.623847273903899,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,330,8,True,False,False,,,,0.28328749393302055,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,331,8,True,False,False,,,,0.2857142857142857,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,332,8,True,False,False,,,,0.6477916194790487,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,333,8,True,False,False,,,,0.43018928975893866,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,334,8,True,False,False,,,,0.5797605565442485,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,335,8,True,False,False,,,,0.4723345736935771,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,336,8,True,False,False,,,,0.4505743407215661,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,337,8,True,False,False,,,,0.4454780779809092,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,338,8,True,False,False,,,,0.1779647306261123,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,339,8,True,False,False,,,,0.34500889823653136,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,340,8,True,False,False,,,,0.5027503640187672,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,341,8,True,False,False,,,,0.4668338456560427,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,342,8,True,False,False,,,,0.4669147387154182,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,343,8,True,False,False,,,,0.41587121824947415,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,344,8,True,False,False,,,,0.28587607183303676,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,345,8,True,False,False,,,,0.23976702798899852,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,346,8,True,False,False,,,,0.0731273256754571,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,347,8,True,False,False,,,,0.06382462384727394,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,348,8,True,False,False,,,,0.3734023620773338,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,349,7,True,False,False,,,,0.25303348972658146,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,350,7,True,False,False,,,,0.17925901957612034,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,351,8,True,False,False,,,,0.13250283125707818,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,352,8,True,False,False,,,,0.3065846950331661,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,353,8,True,False,False,,,,0.07264196731920403,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,354,8,True,False,False,,,,0.14576929299466101,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,355,8,True,False,False,,,,0.2965539556706035,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,356,8,True,False,False,,,,0.2591813622391199,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,357,8,True,False,False,,,,0.0811357385536321,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,358,8,True,False,False,,,,0.07967966348487299,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,359,8,True,False,False,,,,0.24308364342339428,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,360,8,True,False,False,,,,0.3187995469988675,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,361,8,True,False,False,,,,0.2193819770263712,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,362,8,True,False,False,,,,0.16000647144475,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,363,8,True,False,False,,,,0.11769940139136059,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,364,8,True,False,False,,,,0.32332955832389576,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,365,8,True,False,False,,,,0.2463193657984145,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,366,8,True,False,False,,,,0.44928005177155805,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,367,8,True,False,False,,,,0.14868144313217924,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,368,9,True,False,False,,,,0.5738553632098367,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,369,9,True,False,False,,,,0.2517392007765734,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,370,8,True,False,False,,,,0.22011001456075063,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,371,8,True,False,False,,,,0.20902766542630646,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,372,9,True,False,False,,,,0.6919592298980748,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,373,8,True,False,False,,,,0.2671897751172949,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,374,9,True,False,False,,,,0.27301407539233136,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,375,9,True,False,False,,,,0.4388448471121178,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,376,8,True,False,False,,,,0.28183141886426144,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,377,8,True,False,False,,,,0.6528069891603301,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,378,8,True,False,False,,,,0.4026047565118913,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,379,8,True,False,False,,,,0.5355120530658469,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,380,8,True,False,False,,,,0.6961656689856011,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,381,8,True,False,False,,,,0.35641481960847754,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,382,8,True,False,False,,,,0.2591813622391199,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,383,8,True,False,False,,,,0.5465944022002912,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,384,8,True,False,False,,,,0.2736612198673354,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,385,7,True,False,False,,,,0.4143342501213396,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,386,7,True,False,False,,,,0.41700372108073125,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,387,7,True,False,False,,,,0.2840155314674001,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,388,7,True,False,False,,,,0.644636790163404,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,389,7,True,False,False,,,,0.3779323734023621,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,390,7,True,False,False,,,,0.6351723022164698,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,391,7,True,False,False,,,,0.5113250283125708,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,392,9,True,False,False,,,,0.3025400420643909,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,393,9,True,False,False,,,,0.5066332308687915,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,394,8,True,False,False,,,,0.5967480990131047,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,395,8,True,False,False,,,,0.5833198511567708,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,396,9,True,False,False,,,,0.7379064876233619,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,397,9,True,False,False,,,,0.6676913120854231,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,398,9,True,False,False,,,,0.1245753114382786,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_goal/turn_on_the_stove,libero_goal,399,9,True,False,False,,,,0.6855686782074097,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,0,22,True,False,False,,,,0.2591004691797444,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,1,25,True,False,False,,,,0.45558971040284746,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,2,25,True,False,False,,,,0.30868791457692935,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,3,24,True,False,False,,,,0.18435528231677722,39,False
seed1008_1015,seed1008_1015,threshold_confirmation,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,libero_long,4,25,True,False,False,,,,0.341126031386507,39,False
