corpus,episode_id,queries,score_max,raw_reject_queries,alarm_queries,any_raw_reject,formal_alarm,success,failure_family,physical_labels,label_loop_or_cycling,label_stagnation,label_goal_contact_near_miss
A,300000200,50,1.130154890399003,"[26,27,28,29,30,31,35,39,40,41,44,45,46,47,49]","[27,28,29,30,31,40,41,45,46,47]",True,True,False,single_subtask_omission,single_subtask_omission;stagnation,False,True,False
A,300000201,43,1.0909306284510658,"[25,28,29,30,31,32,34]","[29,30,31,32]",True,True,True,success,success,False,False,False
A,300000202,49,1.1270945452090342,"[2,26,28,30,31,32,33,35,36]","[31,32,33,36]",True,True,True,success,success,False,False,False
A,300000203,50,1.0991899424455336,"[9,12,13,17,31,34]",[13],True,True,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000204,50,1.1297281509942303,"[9,17,27,29,35,39,43,45,49]",[],True,False,False,single_subtask_omission,single_subtask_omission;stagnation,False,True,False
A,300000205,50,1.1572273183298085,"[15,29,30,31]","[30,31]",True,True,False,loop_or_cycling,loop_or_cycling,True,False,False
A,300000206,50,1.0863461533841627,"[9,16,17,28]",[17],True,True,False,single_subtask_omission,single_subtask_omission;stagnation,False,True,False
A,300000207,50,1.1477135173546569,"[9,13,18,32,33,34,36,40,44,46]","[33,34]",True,True,False,single_subtask_omission,single_subtask_omission,False,False,False
A,300000208,50,1.1918600544605702,"[10,29,31,32,33,34,35,36,37,38,40]","[32,33,34,35,36,37,38]",True,True,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000209,50,1.1548958032301104,"[2,12,17,18,28,29,31]","[18,29]",True,True,False,loop_or_cycling,loop_or_cycling,True,False,False
A,300000210,50,1.1269474791210055,"[9,11,17,27,29,30]",[30],True,True,False,drop_or_regrasp,drop_or_regrasp;loop_or_cycling,True,False,False
A,300000211,50,1.0934962216834803,"[12,13,26,27,29,30,33,36,37,38,45]","[13,27,30,37,38]",True,True,False,single_subtask_omission,single_subtask_omission,False,False,False
A,300000212,50,1.131674052723205,"[10,28,32,35,40,43,44,45,46,48,49]","[44,45,46,49]",True,True,False,single_subtask_omission,single_subtask_omission;stagnation,False,True,False
A,300000213,50,1.0794170697820966,"[10,30,49]",[],True,False,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000214,50,1.0910342073012733,"[15,27,29,41,45,46,48]",[46],True,True,False,single_subtask_omission,single_subtask_omission;stagnation,False,True,False
A,300000215,50,1.0990379326423625,"[12,13,18,30,31]","[13,31]",True,True,False,loop_or_cycling,loop_or_cycling,True,False,False
A,300000300,49,1.1371770076858048,"[9,14,27,29,31,33]",[],True,False,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000301,48,1.1070389284579922,"[8,9,10,11,19,30,31,32,34,35,36,39]","[9,10,11,31,32,35,36]",True,True,True,success,success,False,False,False
A,300000302,49,1.2131546042973333,"[8,26,28,29,30,32,34,35,38,39,40,46,47]","[29,30,35,39,40,47]",True,True,False,single_subtask_omission,single_subtask_omission,False,False,False
A,300000303,49,1.1332327771437998,"[28,30,31,32,38,39,40,42,43,45,47]","[31,32,39,40,43]",True,True,False,single_subtask_omission,single_subtask_omission,False,False,False
A,300000304,42,1.1476405662779345,"[9,28,29,30,31,33,41]","[29,30,31]",True,True,True,success,success,False,False,False
A,300000305,49,1.0843387283884847,"[9,11,28,31,32,33]","[32,33]",True,True,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000306,49,1.0977984891794963,"[8,9,10,17,43,48]","[9,10]",True,True,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000307,49,1.0660789762958112,"[12,17,36,38]",[],True,False,False,single_subtask_omission,single_subtask_omission,False,False,False
A,300000308,49,1.0902568844500182,"[8,9,15,16,26]","[9,16]",True,True,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000309,49,1.1042603766768913,"[9,27,29,30,31,32,33,34]","[30,31,32,33,34]",True,True,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000310,49,1.1781992475843894,"[10,36,38,42]",[],True,False,False,single_subtask_omission,single_subtask_omission,False,False,False
A,300000311,49,1.134631325921108,"[13,18,31,32,34,35]","[32,35]",True,True,False,loop_or_cycling,loop_or_cycling,True,False,False
A,300000312,49,1.1654329584408205,"[9,27,29,30,32]",[30],True,True,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000313,49,1.0497576859314397,[9],[],True,False,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000314,49,1.125893937409834,"[9,10,16,30,32,38]",[10],True,True,False,single_subtask_omission,single_subtask_omission,False,False,False
A,300000315,49,1.1354820076889511,"[12,13,18,30,31,32,34,35]","[13,31,32,35]",True,True,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000400,48,1.0882764518914074,"[7,28,30,35,36,46,47]","[36,47]",True,True,False,stagnation,stagnation,False,True,False
A,300000401,48,1.1083531052502151,"[12,13,25,30,32]",[13],True,True,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000402,48,1.1352768087977807,"[7,14,28,30,31,35,37,39,40,41]","[31,40,41]",True,True,False,drop_or_regrasp,drop_or_regrasp,False,False,False
A,300000403,48,1.1089910315861844,"[8,25,29,33,35,38,39,40,41,45,46,47]","[39,40,41,46,47]",True,True,False,single_subtask_omission,single_subtask_omission;stagnation,False,True,False
A,300000404,48,1.0834310585312004,"[7,27,29,32,37,39,46,47]",[47],True,True,False,single_subtask_omission,single_subtask_omission;stagnation,False,True,False
A,300000405,48,1.0824501466940515,"[8,26,27,28,30,31,32,38]","[27,28,31,32]",True,True,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000406,48,1.1180155162854966,"[8,29,30,32,33,36,37,38,39,42,44,45]","[30,33,37,38,39,45]",True,True,False,single_subtask_omission,single_subtask_omission;stagnation,False,True,False
A,300000407,48,1.1430745414434862,"[7,23,24,25,29,30,31,33,34,35,36,37,38,42,45]","[24,25,30,31,34,35,36,37,38]",True,True,False,single_subtask_omission,single_subtask_omission;stagnation,False,True,False
A,300000408,48,1.0708971740841366,"[12,13,14,25,26,34,36,37,43]","[13,14,26,37]",True,True,False,single_subtask_omission,single_subtask_omission;stagnation,False,True,False
A,300000409,48,1.0608377178346244,"[7,8,30,38,46]",[8],True,True,False,single_subtask_omission,single_subtask_omission;stagnation,False,True,False
A,300000410,48,1.08762525966576,"[8,10,12,17,27,28,31]",[28],True,True,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000411,48,1.1076080765736345,"[8,9,11,15,17]",[9],True,True,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000412,48,1.1200953857862799,"[7,27,28,29]","[28,29]",True,True,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000413,48,1.1294739348227059,"[8,29,30,33,37,41,42,43,44,45,47]","[30,42,43,44,45]",True,True,False,single_subtask_omission,single_subtask_omission,False,False,False
A,300000414,48,1.2875215468075658,"[7,14,30,31,32,33]","[31,32,33]",True,True,False,loop_or_cycling,loop_or_cycling;single_subtask_omission,True,False,False
A,300000415,48,1.1114107793475165,"[8,9,10,23,33,37,38,39,41,42,44,45,46]","[9,10,38,39,42,45,46]",True,True,False,single_subtask_omission,single_subtask_omission;stagnation,False,True,False
A,400000000,39,1.0289770267356568,[],[],False,False,True,success,success,False,False,False
A,400000001,39,1.042314827661643,[],[],False,False,True,success,success,False,False,False
A,400000002,52,1.055468024951423,[10],[],True,False,False,active_retry,active_retry,False,False,False
A,400000003,39,1.048090314739713,[28],[],True,False,True,success,success,False,False,False
A,400000004,38,1.0202760731142915,[],[],False,False,True,success,success,False,False,False
A,400000005,40,1.0467143644857047,[10],[],True,False,True,success,success,False,False,False
A,400000006,40,1.0558596550871686,[28],[],True,False,True,success,success,False,False,False
A,400000007,38,1.0130300565066157,[],[],False,False,True,success,success,False,False,False
A,400000008,39,1.0109740798483766,[],[],False,False,True,success,success,False,False,False
A,400000009,39,1.0569670729401253,[28],[],True,False,True,success,success,False,False,False
A,400000010,38,1.0439216361547865,[],[],False,False,True,success,success,False,False,False
A,400000011,39,1.0257608240580938,[],[],False,False,True,success,success,False,False,False
A,400000012,39,1.0681521075175455,[38],[],True,False,True,success,success,False,False,False
A,400000013,38,1.0409632029988092,[],[],False,False,True,success,success,False,False,False
A,400000014,38,1.0184995725916033,[],[],False,False,True,success,success,False,False,False
A,400000015,38,1.0473174029599381,[10],[],True,False,True,success,success,False,False,False
A,400000100,39,1.0469451202155935,[10],[],True,False,True,success,success,False,False,False
A,400000101,38,1.0381096369571614,[],[],False,False,True,success,success,False,False,False
A,400000102,38,1.0465868984016817,[27],[],True,False,True,success,success,False,False,False
A,400000103,38,1.048369626229129,[16],[],True,False,True,success,success,False,False,False
A,400000104,37,1.068013088013386,[17],[],True,False,True,success,success,False,False,False
A,400000105,36,1.0267562560496224,[],[],False,False,True,success,success,False,False,False
A,400000106,42,1.0813405736549595,"[29,34,35,36,37,38]","[35,36,37,38]",True,True,True,success,success,False,False,False
A,400000107,37,1.0369694683035529,[],[],False,False,True,success,success,False,False,False
A,400000108,36,1.042606402212688,[],[],False,False,True,success,success,False,False,False
A,400000109,38,1.028574674364314,[],[],False,False,True,success,success,False,False,False
A,400000110,37,1.0435432058639347,[],[],False,False,True,success,success,False,False,False
A,400000111,38,1.0722461214271002,"[33,34]",[34],True,True,True,success,success,False,False,False
A,400000112,39,1.0625933771767744,[9],[],True,False,True,success,success,False,False,False
A,400000113,51,1.0873097807961747,[9],[],True,False,False,drop_or_regrasp,drop_or_regrasp;loop_or_cycling,True,False,False
A,400000114,38,1.030609440565342,[],[],False,False,True,success,success,False,False,False
A,400000115,37,1.0607585661592849,"[9,28]",[],True,False,True,success,success,False,False,False
A,400000200,41,1.057869476947215,[37],[],True,False,True,success,success,False,False,False
A,400000201,38,1.052965072358679,[27],[],True,False,True,success,success,False,False,False
A,400000202,37,1.0701530638632872,[36],[],True,False,True,success,success,False,False,False
A,400000203,36,1.0460506295658936,[11],[],True,False,True,success,success,False,False,False
A,400000204,37,1.0640605681420057,"[32,33]",[33],True,True,True,success,success,False,False,False
A,400000205,38,1.0699910034999551,"[8,28,30,33]",[],True,False,True,success,success,False,False,False
A,400000206,38,1.0538818849148088,[9],[],True,False,True,success,success,False,False,False
A,400000207,37,1.1095617105762625,[9],[],True,False,True,success,success,False,False,False
A,400000208,38,1.0456067396886715,[],[],False,False,True,success,success,False,False,False
A,400000209,39,1.0717641560367155,"[9,33]",[],True,False,True,success,success,False,False,False
A,400000210,37,1.1048521791463204,[36],[],True,False,True,success,success,False,False,False
A,400000211,37,1.0816544689495777,"[27,31,36]",[],True,False,True,success,success,False,False,False
A,400000212,37,1.0621894624572028,[36],[],True,False,True,success,success,False,False,False
A,400000213,50,1.0653026437308541,[29],[],True,False,False,drop_or_regrasp,drop_or_regrasp,False,False,False
A,400000214,36,1.0228771813798914,[],[],False,False,True,success,success,False,False,False
A,400000215,37,1.0263645946756048,[],[],False,False,True,success,success,False,False,False
A,400000300,38,1.065015910658763,[26],[],True,False,True,success,success,False,False,False
A,400000301,36,1.0333833066477578,[],[],False,False,True,success,success,False,False,False
A,400000302,35,1.02667430732277,[],[],False,False,True,success,success,False,False,False
A,400000303,37,1.0531058795610182,[8],[],True,False,True,success,success,False,False,False
A,400000304,35,1.0665682711790379,[14],[],True,False,True,success,success,False,False,False
A,400000305,36,1.0477923941735419,[26],[],True,False,True,success,success,False,False,False
A,400000306,37,1.0461685912342154,[26],[],True,False,True,success,success,False,False,False
A,400000307,37,1.045892633574051,[27],[],True,False,True,success,success,False,False,False
A,400000308,36,1.1379339695375665,[8],[],True,False,True,success,success,False,False,False
A,400000309,36,1.0733838632202966,[8],[],True,False,True,success,success,False,False,False
A,400000310,38,1.0390449324136417,[],[],False,False,True,success,success,False,False,False
A,400000311,37,1.0655456870854174,[25],[],True,False,True,success,success,False,False,False
A,400000312,49,1.0493381291445603,"[26,32]",[],True,False,False,drop_or_regrasp,drop_or_regrasp;loop_or_cycling,True,False,False
A,400000313,36,1.038539743165983,[],[],False,False,True,success,success,False,False,False
A,400000314,36,1.1056611909142493,[34],[],True,False,True,success,success,False,False,False
A,400000315,36,1.0686698825752246,[8],[],True,False,True,success,success,False,False,False
A,400000400,35,1.1024362712570033,[7],[],True,False,True,success,success,False,False,False
A,400000401,36,1.1078850281584671,[26],[],True,False,True,success,success,False,False,False
A,400000402,36,1.0482767358835907,[14],[],True,False,True,success,success,False,False,False
A,400000403,36,1.0339410021895805,[],[],False,False,True,success,success,False,False,False
A,400000404,48,1.0758274882826642,"[7,26]",[],True,False,False,drop_or_regrasp,drop_or_regrasp,False,False,False
A,400000405,34,1.0544802683340964,[25],[],True,False,True,success,success,False,False,False
A,400000406,35,1.0143055850647826,[],[],False,False,True,success,success,False,False,False
A,400000407,33,1.08420182696027,"[7,25]",[],True,False,True,success,success,False,False,False
A,400000408,35,1.0427168770105322,[],[],False,False,True,success,success,False,False,False
A,400000409,48,1.1070940928443835,"[7,25,30]",[],True,False,False,drop_or_regrasp,drop_or_regrasp;loop_or_cycling,True,False,False
A,400000410,35,1.0425646275791705,[],[],False,False,True,success,success,False,False,False
A,400000411,48,1.0996324907105803,"[6,25,30,31,32]","[31,32]",True,True,False,drop_or_regrasp,drop_or_regrasp;loop_or_cycling,True,False,False
A,400000412,35,1.0441008857798582,[],[],False,False,True,success,success,False,False,False
A,400000413,34,1.0117347422359297,[],[],False,False,True,success,success,False,False,False
A,400000414,36,1.0338125076361677,[],[],False,False,True,success,success,False,False,False
A,400000415,40,1.1234320365802604,"[7,26]",[],True,False,True,success,success,False,False,False
A,400000500,47,1.0965468278615673,"[24,25,26,30,37,38]","[25,26,38]",True,True,False,drop_or_regrasp,drop_or_regrasp;loop_or_cycling,True,False,False
A,400000501,35,1.032973480105262,[],[],False,False,True,success,success,False,False,False
A,400000502,34,1.1152958049420059,[24],[],True,False,True,success,success,False,False,False
A,400000503,35,1.032371987746043,[],[],False,False,True,success,success,False,False,False
A,400000504,39,1.0683843625681222,"[6,33,35]",[],True,False,True,success,success,False,False,False
A,400000505,36,1.0830687117652646,[24],[],True,False,True,success,success,False,False,False
A,400000506,36,1.1042972924104115,"[13,35]",[],True,False,True,success,success,False,False,False
A,400000507,47,1.060330486039318,[24],[],True,False,False,loop_or_cycling,loop_or_cycling,True,False,False
A,400000508,34,1.0437006033786485,[],[],False,False,True,success,success,False,False,False
A,400000509,35,1.0576567611490206,[6],[],True,False,True,success,success,False,False,False
A,400000510,36,1.061593715622013,"[6,26]",[],True,False,True,success,success,False,False,False
A,400000511,34,1.0576711460104016,[6],[],True,False,True,success,success,False,False,False
A,400000512,35,1.0705803317042677,"[6,25]",[],True,False,True,success,success,False,False,False
A,400000513,36,1.1066228601483181,"[6,25,30]",[],True,False,True,success,success,False,False,False
A,400000514,34,1.1010414851728654,"[6,13,33]",[],True,False,True,success,success,False,False,False
A,400000515,34,1.0821039033712163,[6],[],True,False,True,success,success,False,False,False
B,0,52,1.0688782282244431,[10],[],True,False,False,outcome_failure,not_available,,,
B,1,52,1.0948841702199315,[10],[],True,False,False,outcome_failure,not_available,,,
B,2,37,1.0880611811181704,"[27,36]",[],True,False,True,success,not_available,,,
B,3,52,1.1132896247285962,"[29,39,43,45,46,47]","[46,47]",True,True,False,outcome_failure,not_available,,,
B,4,38,1.1815351983318585,"[11,28]",[],True,False,True,success,not_available,,,
B,5,52,1.0870429915312698,"[27,41,45,46]",[46],True,True,False,outcome_failure,not_available,,,
B,6,39,1.0449755391292277,[],[],False,False,True,success,not_available,,,
B,7,52,1.0587911253606868,[11],[],True,False,False,outcome_failure,not_available,,,
B,8,38,1.1238440334587205,"[28,37]",[],True,False,True,success,not_available,,,
B,9,52,1.0608428742652078,[10],[],True,False,False,outcome_failure,not_available,,,
B,10,38,1.0911718517412274,[28],[],True,False,True,success,not_available,,,
B,11,52,1.1152400379769487,"[30,48,49]",[49],True,True,False,outcome_failure,not_available,,,
B,12,42,1.073281047669922,"[11,17,29,32,33]",[33],True,True,True,success,not_available,,,
B,13,52,1.2019967566956633,"[37,42,49,51]",[],True,False,False,outcome_failure,not_available,,,
B,14,52,1.0378764489445276,[],[],False,False,False,outcome_failure,not_available,,,
B,15,39,1.0905463116216039,"[29,38]",[],True,False,True,success,not_available,,,
B,16,52,1.1157795721049302,"[11,28,47,48,51]",[48],True,True,False,outcome_failure,not_available,,,
B,17,52,1.044960273008932,[],[],False,False,False,outcome_failure,not_available,,,
B,18,52,1.0695172938593767,[10],[],True,False,False,outcome_failure,not_available,,,
B,19,38,1.0577085677095672,"[11,28]",[],True,False,True,success,not_available,,,
B,20,37,1.0333533880630734,[],[],False,False,True,success,not_available,,,
B,21,38,1.1118117983770224,"[10,28]",[],True,False,True,success,not_available,,,
B,22,37,1.0554372122708737,[28],[],True,False,True,success,not_available,,,
B,23,52,1.1203663460384279,"[10,19,39,40]",[40],True,True,False,outcome_failure,not_available,,,
B,24,52,1.2370330150227578,"[18,28,35,36,39,40]","[36,40]",True,True,False,outcome_failure,not_available,,,
B,25,37,1.0650651356062688,[27],[],True,False,True,success,not_available,,,
B,26,38,1.0586705519044162,[10],[],True,False,True,success,not_available,,,
B,27,52,1.0444315257157009,[],[],False,False,False,outcome_failure,not_available,,,
B,28,52,1.0551461090490486,[10],[],True,False,False,outcome_failure,not_available,,,
B,29,40,1.0768874529612216,"[20,30]",[],True,False,True,success,not_available,,,
B,30,52,1.0771208533940408,"[10,27]",[],True,False,False,outcome_failure,not_available,,,
B,31,52,1.1054920925546519,"[44,46,47,49]",[47],True,True,False,outcome_failure,not_available,,,
B,32,52,1.1360039162835263,"[11,43]",[],True,False,False,outcome_failure,not_available,,,
B,33,52,1.0579658404601384,[11],[],True,False,False,outcome_failure,not_available,,,
B,34,52,1.1799171229015808,"[11,34,36]",[],True,False,False,outcome_failure,not_available,,,
B,35,52,1.0628007348924557,[11],[],True,False,False,outcome_failure,not_available,,,
B,36,52,1.115167795768312,[11],[],True,False,False,outcome_failure,not_available,,,
B,37,52,1.0556185107749023,[11],[],True,False,False,outcome_failure,not_available,,,
B,38,52,1.0360101219025677,[],[],False,False,False,outcome_failure,not_available,,,
B,39,39,1.1761790347633938,"[11,29]",[],True,False,True,success,not_available,,,
B,40,52,1.0868235343583013,"[11,36]",[],True,False,False,outcome_failure,not_available,,,
B,41,52,1.1150742446472182,[11],[],True,False,False,outcome_failure,not_available,,,
B,42,52,1.0854852844291942,[11],[],True,False,False,outcome_failure,not_available,,,
B,43,50,1.101965697385697,"[11,41]",[],True,False,True,success,not_available,,,
B,44,52,1.1028972135121469,"[11,33]",[],True,False,False,outcome_failure,not_available,,,
B,45,52,1.0535637443236239,[11],[],True,False,False,outcome_failure,not_available,,,
B,46,52,1.083716758679597,[11],[],True,False,False,outcome_failure,not_available,,,
B,47,38,1.1315668341539842,"[11,29]",[],True,False,True,success,not_available,,,
B,48,52,1.0951771406740418,"[11,32]",[],True,False,False,outcome_failure,not_available,,,
B,49,52,1.0826168559905704,[11],[],True,False,False,outcome_failure,not_available,,,
B,50,52,1.1047077763749606,[11],[],True,False,False,outcome_failure,not_available,,,
B,51,40,1.0800327513418164,"[11,29]",[],True,False,True,success,not_available,,,
B,52,52,1.0660663375015549,[11],[],True,False,False,outcome_failure,not_available,,,
B,53,52,1.110262261750188,"[11,41]",[],True,False,False,outcome_failure,not_available,,,
B,54,52,1.0796992368234022,"[11,46]",[],True,False,False,outcome_failure,not_available,,,
B,55,52,1.1395713606078857,"[11,34,35]",[35],True,True,False,outcome_failure,not_available,,,
B,56,52,1.1017756189675405,[11],[],True,False,False,outcome_failure,not_available,,,
B,57,52,1.120256172500086,"[11,32,34]",[],True,False,False,outcome_failure,not_available,,,
B,58,52,1.1480432839267911,[11],[],True,False,False,outcome_failure,not_available,,,
B,59,39,1.0673898182419044,[11],[],True,False,True,success,not_available,,,
B,60,52,1.0938731680662594,[11],[],True,False,False,outcome_failure,not_available,,,
B,61,52,1.021194749288126,[],[],False,False,False,outcome_failure,not_available,,,
B,62,52,1.070539857566467,"[11,32]",[],True,False,False,outcome_failure,not_available,,,
B,63,52,1.0891781578243573,"[11,20]",[],True,False,False,outcome_failure,not_available,,,
B,64,37,1.0660115458071386,"[27,28]",[28],True,True,True,success,not_available,,,
B,65,38,1.0501878989393358,[33],[],True,False,True,success,not_available,,,
B,66,52,1.0467529832354017,[43],[],True,False,False,outcome_failure,not_available,,,
B,67,39,1.0593250394720062,[29],[],True,False,True,success,not_available,,,
B,68,39,1.1476883874932151,[28],[],True,False,True,success,not_available,,,
B,69,52,1.153787338215252,"[37,39,40,41,42,43]","[40,41,42,43]",True,True,False,outcome_failure,not_available,,,
B,70,44,1.0434235004801853,[],[],False,False,True,success,not_available,,,
B,71,40,1.0434933536746427,[],[],False,False,True,success,not_available,,,
B,72,39,1.0868267091529413,[29],[],True,False,True,success,not_available,,,
B,73,48,1.0668002897188549,[19],[],True,False,True,success,not_available,,,
B,74,52,1.0465034657806707,[50],[],True,False,False,outcome_failure,not_available,,,
B,75,38,1.0330956916839071,[],[],False,False,True,success,not_available,,,
B,76,40,1.0466205149262553,[34],[],True,False,True,success,not_available,,,
B,77,38,1.016344442903452,[],[],False,False,True,success,not_available,,,
B,78,37,1.0503045606742554,[36],[],True,False,True,success,not_available,,,
B,79,38,1.0724353180588209,[27],[],True,False,True,success,not_available,,,
B,80,52,1.0226356859909878,[],[],False,False,True,success,not_available,,,
B,81,37,1.024933853229956,[],[],False,False,True,success,not_available,,,
B,82,39,1.081390196904029,[38],[],True,False,True,success,not_available,,,
B,83,39,1.052810545262754,[28],[],True,False,True,success,not_available,,,
B,84,37,0.9994446225471034,[],[],False,False,True,success,not_available,,,
B,85,37,1.0257949569862774,[],[],False,False,True,success,not_available,,,
B,86,40,1.0972022039040155,"[14,30]",[],True,False,True,success,not_available,,,
B,87,40,1.0186330270709,[],[],False,False,True,success,not_available,,,
B,88,38,1.1238684185187213,"[10,28]",[],True,False,True,success,not_available,,,
B,89,40,1.042337242260706,[],[],False,False,True,success,not_available,,,
B,90,39,0.9988604819674922,[],[],False,False,True,success,not_available,,,
B,91,38,1.0071373559485175,[],[],False,False,True,success,not_available,,,
B,92,38,1.0161577148411585,[],[],False,False,True,success,not_available,,,
B,93,37,1.1034408623707148,[10],[],True,False,True,success,not_available,,,
B,94,38,1.0387424110349321,[],[],False,False,True,success,not_available,,,
B,95,37,1.0253895140098022,[],[],False,False,True,success,not_available,,,
B,96,52,1.1063809346582203,"[26,27,29]",[27],True,True,False,outcome_failure,not_available,,,
B,97,52,1.1143354825310317,"[36,38]",[],True,False,False,outcome_failure,not_available,,,
B,98,52,1.1047976120845187,"[27,28,30,31]","[28,31]",True,True,False,outcome_failure,not_available,,,
B,99,52,1.067277643879313,"[10,28]",[],True,False,False,outcome_failure,not_available,,,
B,100,50,1.1153057851784831,"[10,41]",[],True,False,True,success,not_available,,,
B,101,52,1.1288441653663328,"[38,39]",[39],True,True,False,outcome_failure,not_available,,,
B,102,52,1.2268513264035048,[41],[],True,False,False,outcome_failure,not_available,,,
B,103,38,1.151853962374906,"[10,28]",[],True,False,True,success,not_available,,,
B,104,36,1.0483024758680544,[26],[],True,False,True,success,not_available,,,
B,105,52,1.1432515044471208,"[30,31,32]","[31,32]",True,True,False,outcome_failure,not_available,,,
B,106,52,1.1072432680558397,[27],[],True,False,False,outcome_failure,not_available,,,
B,107,52,1.08987281837605,[10],[],True,False,False,outcome_failure,not_available,,,
B,108,38,1.0914404894918444,[10],[],True,False,True,success,not_available,,,
B,109,52,1.0442795209399847,[],[],False,False,False,outcome_failure,not_available,,,
B,110,52,1.1079376554778975,[10],[],True,False,False,outcome_failure,not_available,,,
B,111,37,1.0816859817057904,"[10,28]",[],True,False,True,success,not_available,,,
B,112,37,1.1266190164737593,[10],[],True,False,True,success,not_available,,,
B,113,52,1.0398846111432956,[],[],False,False,False,outcome_failure,not_available,,,
B,114,52,1.0859706793833905,"[10,30,31,32]","[31,32]",True,True,False,outcome_failure,not_available,,,
B,115,39,1.046943885566462,[10],[],True,False,True,success,not_available,,,
B,116,52,1.0665728818148608,"[38,41]",[],True,False,False,outcome_failure,not_available,,,
B,117,52,1.1631947774313804,"[25,26,27,31]","[26,27]",True,True,False,outcome_failure,not_available,,,
B,118,52,1.031570143414262,[],[],False,False,False,outcome_failure,not_available,,,
B,119,52,1.1009189090953266,"[30,32]",[],True,False,False,outcome_failure,not_available,,,
B,120,47,1.0875986074074748,"[30,31,36]",[31],True,True,True,success,not_available,,,
B,121,52,1.082371535519999,[32],[],True,False,False,outcome_failure,not_available,,,
B,122,52,1.126204236428489,"[25,26,28]",[26],True,True,False,outcome_failure,not_available,,,
B,123,37,1.0272618446944652,[],[],False,False,True,success,not_available,,,
B,124,52,1.1467743946163491,"[36,38]",[],True,False,False,outcome_failure,not_available,,,
B,125,52,1.1121206623230506,"[10,29]",[],True,False,False,outcome_failure,not_available,,,
B,126,52,1.07699504832964,[27],[],True,False,False,outcome_failure,not_available,,,
B,127,52,1.1407342219248802,"[29,30]",[30],True,True,False,outcome_failure,not_available,,,
B,128,36,1.0783367135078346,[28],[],True,False,True,success,not_available,,,
B,129,52,1.0479591153500554,[14],[],True,False,False,outcome_failure,not_available,,,
B,130,52,1.0356228493347477,[],[],False,False,False,outcome_failure,not_available,,,
B,131,52,1.0526288972492759,[18],[],True,False,False,outcome_failure,not_available,,,
B,132,52,1.085657304799792,[11],[],True,False,False,outcome_failure,not_available,,,
B,133,52,1.026789683608035,[],[],False,False,False,outcome_failure,not_available,,,
B,134,47,1.075293316115083,"[14,19,38]",[],True,False,True,success,not_available,,,
B,135,52,1.046323718653506,[14],[],True,False,False,outcome_failure,not_available,,,
B,136,44,1.0710271844078907,[14],[],True,False,True,success,not_available,,,
B,137,52,1.0323558083555733,[],[],False,False,False,outcome_failure,not_available,,,
B,138,52,1.0650483978268577,[14],[],True,False,False,outcome_failure,not_available,,,
B,139,37,1.0723424656285425,"[11,14,36]",[],True,False,True,success,not_available,,,
B,140,52,1.0915045697753019,[20],[],True,False,False,outcome_failure,not_available,,,
B,141,52,1.0414556132383586,[],[],False,False,False,outcome_failure,not_available,,,
B,142,52,1.0303070520184496,[],[],False,False,False,outcome_failure,not_available,,,
B,143,52,1.0235976318195474,[],[],False,False,False,outcome_failure,not_available,,,
B,144,52,1.1245376840916894,"[18,48]",[],True,False,False,outcome_failure,not_available,,,
B,145,52,1.040038321066623,[],[],False,False,False,outcome_failure,not_available,,,
B,146,52,1.030793466059602,[],[],False,False,False,outcome_failure,not_available,,,
B,147,52,1.0504561217722543,[14],[],True,False,False,outcome_failure,not_available,,,
B,148,40,1.0188243549398053,[],[],False,False,True,success,not_available,,,
B,149,37,1.061154272968943,[28],[],True,False,True,success,not_available,,,
B,150,52,1.0413472966328634,[],[],False,False,False,outcome_failure,not_available,,,
B,151,38,1.1171584802004573,[29],[],True,False,True,success,not_available,,,
B,152,52,1.1433381215817433,"[18,31,35,36,37]","[36,37]",True,True,False,outcome_failure,not_available,,,
B,153,52,1.0501469448277032,[14],[],True,False,False,outcome_failure,not_available,,,
B,154,52,1.085714582534994,"[11,14]",[],True,False,False,outcome_failure,not_available,,,
B,155,52,1.0826091755821272,[14],[],True,False,False,outcome_failure,not_available,,,
B,156,40,1.0415379035906935,[],[],False,False,True,success,not_available,,,
B,157,45,1.0794753401913624,[14],[],True,False,True,success,not_available,,,
B,158,52,1.0638065547427318,[20],[],True,False,False,outcome_failure,not_available,,,
